Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,23,CLE,NBA,SF,59,0,630,6.5,15.7,0.411,0.1,1.3,0.045,6.4,14.5,0.443,3.8,4.3,0.868,2.1,1.9,4,1.5,1.1,0.4,2.6,3.8,16.7
1987-88,24,NYK,NBA,SF,77,25,1589,6.1,14,0.435,0.6,2.1,0.28,5.5,11.9,0.463,4.7,5.6,0.841,2,1.6,3.6,1.4,1.6,0.2,2.3,4.6,17.5
1988-89,25,NYK,NBA,SF,81,80,2336,7,14.7,0.475,1.5,4.4,0.338,5.5,10.3,0.534,4.4,5.4,0.815,1.4,1.7,3.2,2.5,1.7,0.4,2.4,4,19.9
1989-90,26,NYK,NBA,SF,80,69,2277,5.9,12.4,0.476,0.7,2.2,0.317,5.2,10.2,0.511,3.8,4.7,0.799,0.9,2.1,3,2.8,1.5,0.3,2.3,4,16.3
1990-91,27,CHH,NBA,SF,81,81,2477,6.9,14.8,0.47,0.4,1.2,0.357,6.5,13.6,0.48,5.6,6.9,0.809,1.4,2.3,3.7,2.7,1.5,0.2,2.7,4,19.9
1991-92,28,CHH,NBA,SF,55,55,1651,6.4,13.5,0.477,0.3,1,0.283,6.1,12.5,0.493,5.1,6.7,0.766,1.5,2.4,3.9,3.2,1.5,0.3,2.8,3.9,18.3
1992-93,29,CHH,NBA,SF,64,27,1471,6.8,13.1,0.522,0.3,1.1,0.267,6.5,12,0.546,4.7,5.9,0.808,1.8,1.7,3.5,2.9,1.1,0.5,2.2,3.8,18.7
1993-94,30,TOT,NBA,SF,81,18,1697,6.6,14.1,0.471,0.5,1.9,0.267,6.1,12.2,0.503,3.9,4.8,0.809,1.8,2,3.8,1.5,1.5,0.6,1.9,4.2,17.6
1993-94,30,CHH,NBA,SF,18,18,429,7.6,14.6,0.523,0.3,1.3,0.25,7.3,13.3,0.551,4,5,0.814,1.8,3.1,4.9,2.4,1.5,0.4,2.3,3.7,19.6
1993-94,30,NJN,NBA,SF,63,0,1268,6.3,13.9,0.453,0.6,2.1,0.27,5.7,11.8,0.486,3.8,4.7,0.807,1.8,1.6,3.5,1.2,1.4,0.6,1.8,4.3,17
1994-95,31,MIL,NBA,SF,82,11,1896,4.3,9.3,0.463,0.9,2.4,0.352,3.4,6.8,0.503,2.6,3.2,0.801,1.4,1.9,3.3,1.7,1.3,0.2,1.6,4.4,12
1995-96,32,MIL,NBA,SG,82,82,2690,4.3,8.7,0.495,0.8,2.2,0.377,3.5,6.5,0.534,2.5,3.1,0.802,0.9,1.8,2.7,2.1,1.2,0.2,1.4,3.4,11.9
1996-97,33,MIL,NBA,SF,82,4,2060,4.3,9.6,0.45,0.6,1.7,0.347,3.7,7.8,0.472,3.3,4.3,0.765,1.2,2.1,3.3,2,1.3,0.3,2,4.5,12.5
1997-98,34,DEN,NBA,SF,74,15,2176,5.7,13.2,0.431,0.6,1.7,0.343,5.1,11.5,0.444,6,7.4,0.82,0.8,1.5,2.3,2.3,1.3,0.4,2.4,3.4,18
1998-99,35,CLE,NBA,SF,50,2,949,4,9.5,0.422,0.9,2.3,0.377,3.1,7.2,0.437,2.6,3.2,0.81,0.6,2.3,2.8,1.6,1.1,0.5,1.6,4.8,11.5
1999-00,36,NJN,NBA,SF,82,9,1763,5.7,12.7,0.446,1.5,3.9,0.379,4.2,8.8,0.476,3.9,4.7,0.838,0.8,2.3,3.1,1.3,1.1,0.2,1.8,4.2,16.7
2000-01,37,NJN,NBA,SG,82,17,2049,5.1,12.2,0.419,1,3.1,0.335,4.1,9.1,0.447,4.5,5.2,0.855,0.6,2.5,3.1,2,1.1,0.2,1.9,4,15.7
2001-02,38,DAL,NBA,SF,47,17,724,3.3,7.4,0.453,1.1,2.8,0.386,2.2,4.5,0.495,2.1,2.9,0.724,0.4,2,2.4,0.7,1.4,0.2,1,4.4,9.8
Career,NA,,NBA,,1159,512,28435,5.6,12.2,0.461,0.8,2.3,0.336,4.9,10,0.489,4.1,5,0.81,1.2,2,3.2,2.1,1.3,0.3,2.1,4.1,16.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIL,NBA,,246,97,6646,4.3,9.1,0.471,0.8,2.1,0.361,3.5,7,0.504,2.8,3.5,0.788,1.1,1.9,3,2,1.3,0.2,1.7,4.1,12.1
3 seasons,NA,NYK,NBA,,238,174,6202,6.4,13.7,0.465,1,3,0.322,5.4,10.7,0.506,4.2,5.2,0.817,1.4,1.8,3.2,2.3,1.6,0.3,2.3,4.2,18
3 seasons,NA,NJN,NBA,,227,26,5080,5.6,12.8,0.438,1.1,3.1,0.343,4.5,9.7,0.468,4.1,4.9,0.838,1,2.2,3.2,1.6,1.2,0.3,1.8,4.2,16.4
4 seasons,NA,CHH,NBA,,218,181,6028,6.8,14,0.488,0.4,1.1,0.309,6.5,12.9,0.504,5.2,6.5,0.797,1.5,2.2,3.8,2.9,1.4,0.3,2.6,3.9,19.2
2 seasons,NA,CLE,NBA,,109,2,1579,5,12,0.416,0.5,1.9,0.289,4.4,10.1,0.44,3.1,3.6,0.838,1.2,2.1,3.3,1.6,1.1,0.4,2,4.4,13.6
1 season,NA,DEN,NBA,,74,15,2176,5.7,13.2,0.431,0.6,1.7,0.343,5.1,11.5,0.444,6,7.4,0.82,0.8,1.5,2.3,2.3,1.3,0.4,2.4,3.4,18
1 season,NA,DAL,NBA,,47,17,724,3.3,7.4,0.453,1.1,2.8,0.386,2.2,4.5,0.495,2.1,2.9,0.724,0.4,2,2.4,0.7,1.4,0.2,1,4.4,9.8
