,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,25,MEM,NBA,SF,4,69,,,89%,12%,,-24.2,-12.4,1,0,9,3,3,0,2,0,1
2004-05,26,MEM,NBA,SG,4,119,,72%,28%,,,-16.2,-11.7,2,1,11,0,2,0,14,1,4
2005-06,27,MEM,NBA,SF,4,129,,,84%,16%,,-8.2,+23.4,2,2,8,3,4,4,5,2,1
2006-07,28,HOU,NBA,SF,7,272,,,95%,5%,,-4.5,-4.5,2,4,11,2,2,9,34,0,0
2007-08,29,HOU,NBA,SF,6,246,,1%,97%,2%,,-5.1,-10.4,1,7,12,0,1,1,6,0,2
2008-09,30,HOU,NBA,SG,13,496,,75%,25%,,,-2.3,-2.7,9,5,26,1,3,5,68,0,10
2010-11,32,MEM,NBA,SF,13,339,,,94%,6%,,+1.2,+3.9,2,1,9,3,2,4,34,1,3
2011-12,33,MIA,NBA,SF,23,768,,7%,83%,11%,,+9.2,+3.3,9,4,35,2,5,3,62,0,6
2012-13,34,MIA,NBA,SF,22,392,,,78%,22%,,+8.8,+2.4,3,1,27,1,5,0,27,0,2
2013-14,35,MIA,NBA,SF,16,202,,4%,77%,19%,,+2.4,-0.2,2,1,14,2,1,2,12,0,0
Career,,,NBA,,112,3032,,17%,74%,9%,,+1.0,+0.1,33,26,162,17,28,28,264,4,29
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIA,NBA,,61,1362,,4%,81%,15%,,+8.1,+2.5,14,6,76,5,11,5,101,0,8
3 seasons,,HOU,NBA,,26,1014,,37%,61%,2%,,-3.6,-5.0,12,16,49,3,6,15,108,0,12
4 seasons,,MEM,NBA,,25,656,,13%,80%,7%,,-6.5,+3.2,7,4,37,9,11,8,55,4,9
