,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1997-98,19,DUKE,36,,96,178,4,24,79,108,,230,40,51,53,,,275,.539,.167,.731,,7.6,6.4,1.1
1998-99,20,DUKE,37,881,114,209,39,94,71,98,,180,55,65,43,32,78,338,.545,.415,.724,23.8,9.1,4.9,1.5
1999-00,21,DUKE,34,1206,190,383,79,178,134,164,,192,72,68,70,44,71,593,.496,.444,.817,35.5,17.4,5.6,2.1
2000-01,22,DUKE,39,1363,251,533,124,296,152,191,,285,72,82,88,60,80,778,.471,.419,.796,34.9,19.9,7.3,1.8
Career,,,146,3450,651,1303,246,592,436,561,,887,239,266,254,136,229,1984,.500,.416,.777,31.4,13.6,6.1,1.6
