Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,23,MEM,NBA,SF,78,78,3097,412,961,0.429,103,276,0.373,309,685,0.451,0.482,198,283,0.7,180,238,418,216,121,81,155,215,1125
2002-03,24,MEM,NBA,SF,78,47,2383,275,569,0.483,86,216,0.398,189,353,0.535,0.559,120,145,0.828,128,217,345,105,102,88,68,207,756
2003-04,25,MEM,NBA,SF,79,1,1947,242,543,0.446,65,186,0.349,177,357,0.496,0.506,120,164,0.732,102,201,303,101,101,58,56,187,669
2004-05,26,MEM,NBA,SG,80,72,2516,271,613,0.442,70,177,0.395,201,436,0.461,0.499,180,228,0.789,158,255,413,126,91,77,75,201,792
2005-06,27,MEM,NBA,SF,81,81,2839,303,621,0.488,65,165,0.394,238,456,0.522,0.54,147,208,0.707,164,265,429,136,92,114,90,223,818
2006-07,28,HOU,NBA,SF,82,82,2988,292,654,0.446,157,373,0.421,135,281,0.48,0.567,88,113,0.779,67,271,338,175,79,60,72,190,829
2007-08,29,HOU,NBA,SF,80,78,2907,265,619,0.428,139,369,0.377,126,250,0.504,0.54,75,101,0.743,131,276,407,155,77,90,78,196,744
2008-09,30,HOU,NBA,SG,60,59,2031,145,354,0.41,91,237,0.384,54,117,0.462,0.538,55,67,0.821,52,233,285,137,48,54,49,114,436
2009-10,31,HOU,NBA,SG,67,62,2168,178,447,0.398,101,279,0.362,77,168,0.458,0.511,77,106,0.726,74,238,312,164,53,76,64,139,534
2010-11,32,TOT,NBA,SF,82,59,2375,229,509,0.45,102,267,0.382,127,242,0.525,0.55,64,93,0.688,90,283,373,185,69,81,79,158,624
2010-11,32,HOU,NBA,SF,59,59,1818,186,408,0.456,88,225,0.391,98,183,0.536,0.564,49,76,0.645,58,223,281,153,53,71,63,127,509
2010-11,32,MEM,NBA,SF,23,0,557,43,101,0.426,14,42,0.333,29,59,0.492,0.495,15,17,0.882,32,60,92,32,16,10,16,31,115
2011-12,33,MIA,NBA,SF,65,10,1499,113,292,0.387,62,183,0.339,51,109,0.468,0.493,23,37,0.622,56,100,156,82,64,33,37,105,311
2012-13,34,MIA,NBA,SF,72,20,1786,152,362,0.42,136,316,0.43,16,46,0.348,0.608,32,38,0.842,37,128,165,72,41,55,34,149,472
2013-14,35,MIA,NBA,SF,73,56,1468,105,275,0.382,73,210,0.348,32,65,0.492,0.515,15,23,0.652,34,104,138,63,50,39,21,124,298
Career,NA,,NBA,,977,705,30004,2982,6819,0.437,1250,3254,0.384,1732,3565,0.486,0.529,1194,1606,0.743,1273,2809,4082,1717,988,906,878,2208,8408
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MEM,NBA,,419,279,13339,1546,3408,0.454,403,1062,0.379,1143,2346,0.487,0.513,780,1045,0.746,764,1236,2000,716,523,428,460,1064,4275
5 seasons,NA,HOU,NBA,,348,340,11912,1066,2482,0.429,576,1483,0.388,490,999,0.49,0.546,344,463,0.743,382,1241,1623,784,310,351,326,766,3052
3 seasons,NA,MIA,NBA,,210,86,4753,370,929,0.398,271,709,0.382,99,220,0.45,0.544,70,98,0.714,127,332,459,217,155,127,92,378,1081
