Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,25,CLE,NBA,PF,28,3,357,29,70,0.414,0,0,NA,29,70,0.414,0.414,19,33,0.576,13,39,52,9,6,11,34,49,77
1999-00,29,ORL,NBA,C,80,53,1684,306,700,0.437,1,6,0.167,305,694,0.439,0.438,223,291,0.766,62,204,266,95,35,37,139,161,836
2000-01,30,ORL,NBA,C,82,36,1710,237,592,0.4,0,7,0,237,585,0.405,0.4,176,279,0.631,77,191,268,74,28,29,124,175,650
2001-02,31,UTA,NBA,PF,54,0,586,54,166,0.325,0,0,NA,54,166,0.325,0.325,67,105,0.638,52,57,109,29,7,10,55,64,175
2002-03,32,UTA,NBA,C,50,1,474,37,118,0.314,0,0,NA,37,118,0.314,0.314,25,52,0.481,26,51,77,21,14,7,34,50,99
Career,NA,,NBA,,294,93,4811,663,1646,0.403,1,13,0.077,662,1633,0.405,0.403,510,760,0.671,230,542,772,228,90,94,386,499,1837
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ORL,NBA,,162,89,3394,543,1292,0.42,1,13,0.077,542,1279,0.424,0.421,399,570,0.7,139,395,534,169,63,66,263,336,1486
2 seasons,NA,UTA,NBA,,104,1,1060,91,284,0.32,0,0,NA,91,284,0.32,0.32,92,157,0.586,78,108,186,50,21,17,89,114,274
1 season,NA,CLE,NBA,,28,3,357,29,70,0.414,0,0,NA,29,70,0.414,0.414,19,33,0.576,13,39,52,9,6,11,34,49,77
