,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,TOR,NBA,SG,80,1809,.431,12.8,.755,.318,.103,.101,.233,.245,.447,.584,.333,.309,.369,.382,.630,.021,13,.905,.400,.409,4,0
2001-02,24,TOR,NBA,SF,63,1988,.438,14.2,.699,.275,.079,.112,.233,.301,.469,.597,.426,.267,.430,.364,.643,.020,14,.869,.294,.412,3,0
2002-03,25,TOR,NBA,SF,82,2949,.392,14.9,.679,.242,.091,.104,.241,.321,.418,.596,.347,.268,.332,.337,.561,.023,22,.819,.331,.421,4,0
2003-04,26,TOR,NBA,SF,82,2148,.405,18.0,.421,.175,.053,.046,.147,.579,.453,.573,.290,.296,.419,.371,.679,.014,8,.960,.591,.408,1,0
2004-05,27,TOR,NBA,SG,82,2510,.420,14.6,.605,.284,.075,.077,.169,.395,.442,.568,.266,.354,.350,.385,.608,.035,22,.868,.534,.369,3,0
2005-06,28,TOR,NBA,SG,82,3140,.436,16.1,.591,.220,.072,.078,.222,.409,.465,.564,.367,.447,.403,.395,.548,.016,14,.881,.491,.432,6,1
2006-07,29,TOR,NBA,SF,71,1515,.429,17.8,.429,.195,.058,.031,.145,.571,.523,.614,.567,.375,.413,.359,.733,.008,4,.953,.434,.438,2,0
2007-08,30,NOH,NBA,SG,76,1796,.417,17.5,.444,.194,.045,.041,.165,.556,.445,.540,.348,.429,.365,.394,.824,.002,1,.965,.585,.417,0,0
2008-09,31,NOH,NBA,SG,43,515,.399,18.0,.536,.131,.071,.093,.240,.464,.408,.500,.538,.471,.295,.388,.750,.005,0,.909,.482,.463,2,0
2009-10,32,NOH,NBA,SG,46,973,.385,18.3,.432,.169,.050,.053,.159,.568,.415,.569,.400,.188,.333,.363,.815,.007,1,.935,.409,.414,1,0
2010-11,33,OKC,NBA,SG,4,23,.400,14.8,.800,.200,.200,.000,.400,.200,.500,1.000,1.000,,.000,.000,.500,.000,0,,1.000,.000,0,0
Career,,,NBA,,711,19366,.418,15.7,.589,.236,.074,.078,.201,.411,.450,.579,.366,.329,.375,.373,.632,.018,99,.904,.465,.414,26,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,TOR,NBA,,542,16059,.421,15.3,.612,.246,.078,.083,.205,.388,.452,.584,.359,.325,.382,.371,.610,.020,97,.893,.452,.412,23,1
3 seasons,,NOH,NBA,,165,3284,.404,17.8,.457,.175,.051,.054,.177,.543,.429,.543,.412,.370,.339,.383,.806,.004,2,.947,.514,.423,3,0
1 season,,OKC,NBA,,4,23,.400,14.8,.800,.200,.200,.000,.400,.200,.500,1.000,1.000,,.000,.000,.500,.000,0,,1.000,.000,0,0
