,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,TOR,NBA,SG,8,110,,90%,10%,1%,,+3.3,+3.1,4,2,5,0,2,0,32,0,2
2001-02,24,TOR,NBA,SF,5,154,,35%,65%,,,-0.7,+8.6,4,2,6,1,5,0,26,0,2
2006-07,29,TOR,NBA,SF,6,183,,3%,96%,1%,,+3.8,+26.6,1,1,7,2,1,2,6,0,1
2007-08,30,NOH,NBA,SG,12,277,,93%,7%,,,+8.3,+8.0,1,0,19,2,2,3,17,0,1
2008-09,31,NOH,NBA,SG,2,21,,42%,58%,,,-55.7,-31.5,0,0,2,0,2,0,2,0,0
Career,,,NBA,,33,745,,57%,43%,,,+2.8,+10.8,10,5,39,5,12,5,83,0,6
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,19,447,,35%,64%,1%,,+2.1,+14.6,9,5,18,3,8,2,64,0,5
2 seasons,,NOH,NBA,,14,298,,89%,11%,,,+3.8,+5.2,1,0,21,2,4,3,19,0,1
