,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,25,IND,NBA,C,5,180,.455,11.0,1.000,.205,.227,.273,.295,.000,.455,.556,.300,.583,.385,,.700,.023,1,,,,0,0
2002-03,26,IND,NBA,C,6,135,.450,10.1,1.000,.375,.150,.125,.350,.000,.450,.467,.500,.400,.429,,.833,.025,1,,,,0,0
2003-04,27,SAC,NBA,PF,12,366,.527,10.5,.923,.352,.165,.088,.319,.077,.560,.719,.400,.625,.448,.143,.723,.055,5,1.000,.143,1.000,1,0
2004-05,28,SAC,NBA,C,5,139,.575,12.9,.950,.225,.125,.125,.475,.050,.605,.778,.800,.600,.474,.000,.652,.000,0,,.000,,0,0
2005-06,29,SAC,NBA,C,6,166,.404,15.0,.865,.192,.115,.115,.442,.135,.444,.600,.500,.333,.391,.143,.750,.000,0,1.000,.429,.000,1,0
2008-09,32,CHI,NBA,C,7,186,.471,11.6,.863,.373,.098,.157,.235,.137,.432,.579,.400,.250,.333,.714,.842,.020,1,1.000,.429,.667,1,0
2009-10,33,CHI,NBA,C,5,93,.370,10.3,.852,.333,.222,.074,.222,.148,.435,.333,.500,.500,.500,.000,.800,.000,0,,.000,,0,0
Career,,,NBA,,46,1265,.475,11.6,.922,.299,.154,.133,.336,.078,.494,.602,.453,.478,.422,.259,.745,.023,8,1.000,.259,.429,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,23,671,.503,12.3,.913,.279,.142,.104,.388,.087,.539,.706,.500,.526,.437,.125,.711,.027,5,1.000,.250,.250,2,0
2 seasons,,CHI,NBA,,12,279,.436,11.2,.859,.359,.141,.128,.231,.141,.433,.500,.455,.300,.389,.455,.828,.013,1,1.000,.273,.667,1,0
2 seasons,,IND,NBA,,11,315,.452,10.6,1.000,.286,.190,.202,.321,.000,.452,.500,.375,.529,.407,,.763,.024,2,,,,0,0
