,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,CHI,NBA,C,57,1434,.435,6.1,.987,.497,.194,.189,.104,.013,.438,.563,.173,.438,.325,.200,.671,.052,18,1.000,.400,.000,0,0
2001-02,25,TOT,NBA,C,76,2263,.499,6.5,.990,.472,.209,.196,.113,.010,.500,.618,.340,.410,.458,.429,.617,.048,32,1.000,.000,,0,0
2001-02,25,CHI,NBA,C,48,1391,.460,5.7,.991,.500,.223,.190,.077,.009,.460,.566,.347,.326,.429,.500,.573,.053,21,1.000,.000,,0,0
2001-02,25,IND,NBA,C,28,872,.562,7.7,.989,.427,.185,.206,.171,.011,.565,.717,.327,.534,.479,.333,.675,.039,11,1.000,.000,,0,0
2002-03,26,IND,NBA,C,73,2270,.493,8.8,.976,.411,.142,.184,.238,.024,.498,.653,.263,.431,.421,.313,.731,.058,38,1.000,.125,.500,0,0
2003-04,27,SAC,NBA,PF,72,2621,.510,10.0,.948,.364,.152,.119,.313,.052,.521,.692,.288,.391,.485,.316,.726,.062,43,1.000,.026,1.000,5,0
2004-05,28,SAC,NBA,C,56,2089,.524,9.5,.969,.401,.135,.069,.365,.031,.532,.611,.500,.429,.477,.263,.701,.054,31,1.000,.053,1.000,0,0
2005-06,29,SAC,NBA,C,79,2923,.495,13.3,.900,.225,.139,.083,.453,.100,.507,.640,.533,.438,.446,.386,.715,.023,19,.941,.273,.417,2,0
2006-07,30,SAC,NBA,C,63,1783,.453,13.5,.933,.233,.097,.097,.506,.067,.475,.617,.396,.333,.452,.152,.749,.018,8,1.000,.212,.143,1,0
2007-08,31,SAC,NBA,C,72,2513,.463,12.0,.876,.308,.125,.073,.371,.124,.484,.571,.352,.396,.474,.311,.689,.032,22,1.000,.356,.344,2,0
2008-09,32,TOT,NBA,C,70,2100,.476,10.6,.909,.363,.132,.085,.329,.091,.482,.561,.358,.385,.470,.411,.651,.016,10,.957,.357,.600,1,0
2008-09,32,SAC,NBA,C,43,1354,.474,11.3,.889,.317,.152,.077,.343,.111,.475,.553,.339,.367,.489,.465,.628,.013,5,.950,.372,.688,1,0
2008-09,32,CHI,NBA,C,27,746,.478,9.2,.942,.442,.097,.097,.305,.058,.493,.570,.409,.409,.435,.231,.686,.022,5,1.000,.308,.250,0,0
2009-10,33,CHI,NBA,C,82,1950,.430,12.6,.773,.312,.112,.074,.275,.227,.474,.580,.446,.442,.375,.280,.638,.012,7,1.000,.242,.250,0,0
2010-11,34,HOU,NBA,C,60,1015,.446,14.9,.639,.233,.122,.098,.186,.361,.487,.594,.250,.414,.545,.374,.696,.007,1,1.000,.028,.333,0,0
2011-12,35,MIN,NBA,C,15,146,.333,18.9,.444,.074,.111,.111,.148,.556,.167,.500,.000,.000,.250,.467,.500,.000,0,1.000,.067,.000,0,0
Career,,,NBA,,775,23107,.479,10.6,.910,.346,.143,.114,.307,.090,.494,.613,.360,.410,.453,.330,.690,.036,229,.985,.206,.368,11,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,SAC,NBA,,385,13283,.489,11.6,.919,.305,.134,.087,.392,.081,.503,.621,.407,.396,.466,.334,.706,.035,128,.971,.260,.432,11,0
4 seasons,,CHI,NBA,,214,5521,.446,8.7,.906,.425,.160,.136,.185,.094,.463,.569,.327,.393,.388,.279,.634,.034,51,1.000,.247,.237,0,0
2 seasons,,IND,NBA,,101,3142,.514,8.5,.980,.416,.155,.191,.218,.020,.518,.673,.286,.464,.435,.316,.713,.053,49,1.000,.105,.500,0,0
1 season,,HOU,NBA,,60,1015,.446,14.9,.639,.233,.122,.098,.186,.361,.487,.594,.250,.414,.545,.374,.696,.007,1,1.000,.028,.333,0,0
1 season,,MIN,NBA,,15,146,.333,18.9,.444,.074,.111,.111,.148,.556,.167,.500,.000,.000,.250,.467,.500,.000,0,1.000,.067,.000,0,0
