Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,26,IND,NBA,C,1,0,17:00,2,4,0.5,0,0,NA,1,2,0.5,3,6,3,0,0,2,2,5
2003-04,27,SAC,NBA,PF,1,0,9:38,4,5,0.8,0,0,NA,0,0,NA,1,2,0,0,0,2,0,8
Career,NA,,NBA,,2,0,27,6,9,0.667,0,0,NA,1,2,0.5,4,8,3,0,0,4,2,13
