,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,CHI,NBA,C,57,1434,,,,1%,99%,-8.8,+2.4,21,25,81,9,104,0,227,21,51
2001-02,25,TOT,NBA,C,76,2263,,,,9%,91%,-4.4,+0.4,52,39,124,14,161,0,322,45,111
2001-02,25,CHI,NBA,C,48,1391,,,,15%,85%,-8.6,+1.5,33,29,82,7,106,0,214,27,72
2001-02,25,IND,NBA,C,28,872,,,,,100%,+2.2,+2.7,19,10,42,7,55,0,108,18,39
2002-03,26,IND,NBA,C,73,2270,,,,,100%,+6.1,+5.9,66,29,96,11,144,0,412,35,94
2003-04,27,SAC,NBA,PF,72,2621,,,,53%,47%,+9.8,+12.9,84,36,128,11,131,0,695,43,68
2004-05,28,SAC,NBA,C,56,2089,,,,5%,95%,+4.8,+5.1,41,22,101,12,120,0,485,35,48
2005-06,29,SAC,NBA,C,79,2923,,,,,100%,+3.9,+8.5,107,45,137,13,141,35,854,32,57
2006-07,30,SAC,NBA,C,63,1783,,,,,100%,+1.8,+6.7,65,22,86,11,62,17,490,10,25
2007-08,31,SAC,NBA,C,72,2513,,,,4%,96%,+1.5,+10.3,100,33,133,18,126,25,582,25,60
2008-09,32,TOT,NBA,C,70,2100,,,,25%,75%,-4.1,+0.9,75,28,119,13,115,27,507,28,56
2008-09,32,SAC,NBA,C,43,1354,,,,39%,61%,-9.6,-0.3,52,18,70,7,67,16,323,13,40
2008-09,32,CHI,NBA,C,27,746,,,,1%,99%,+5.9,+7.5,23,10,49,6,48,11,184,15,16
2009-10,33,CHI,NBA,C,82,1950,,,,,100%,-1.6,-0.1,63,18,99,10,89,26,328,24,32
2010-11,34,HOU,NBA,C,60,1015,,,,,100%,+0.4,-2.5,31,8,61,9,33,5,322,7,21
2011-12,35,MIN,NBA,C,15,146,,,,,100%,-5.7,-3.8,9,2,6,0,5,3,52,0,2
Career,,,NBA,,775,23107,,,,10%,90%,+1.4,+5.3,714,307,1171,131,1231,138,5276,305,625
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,SAC,NBA,,385,13283,,,,16%,84%,+3.1,+8.0,449,176,655,72,647,93,3429,158,298
4 seasons,,CHI,NBA,,214,5521,,,,4%,96%,-4.2,+2.0,140,82,311,32,347,37,953,87,171
2 seasons,,IND,NBA,,101,3142,,,,,100%,+5.0,+5.0,85,39,138,18,199,0,520,53,133
1 season,,HOU,NBA,,60,1015,,,,,100%,+0.4,-2.5,31,8,61,9,33,5,322,7,21
1 season,,MIN,NBA,,15,146,,,,,100%,-5.7,-3.8,9,2,6,0,5,3,52,0,2
