Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1998-99,22,CHH,NBA,C,38,469,21.2,0.651,0.014,0.739,9.2,19.8,14.7,9,1,2.8,14.9,21.7,NA,1.6,0.5,2.1,0.22,NA,1.6,0,1.6,0.4
1999-00,23,CHH,NBA,C,55,961,18.9,0.558,0.007,0.666,13.5,20.6,17.1,7.8,1.2,2.5,11.2,19.9,NA,2.4,1.4,3.8,0.192,NA,0.7,-0.5,0.2,0.5
2000-01,24,CHI,NBA,C,57,1434,16.4,0.52,0.013,0.585,11.5,23.7,17.3,13.1,1.2,2,13.1,18.1,NA,2.3,1.1,3.4,0.114,NA,-0.2,-1,-1.2,0.3
2001-02,25,TOT,NBA,C,76,2263,20.1,0.572,0.01,0.523,12.7,18.9,15.8,12,1.8,1.3,11.3,20.6,NA,6,2.3,8.3,0.176,NA,2.5,-0.2,2.3,2.5
2001-02,25,CHI,NBA,C,48,1391,19.6,0.54,0.009,0.56,14.4,19.4,16.8,13,2,1.5,11.6,21.1,NA,3.1,1.3,4.4,0.152,NA,1.9,-0.4,1.5,1.2
2001-02,25,IND,NBA,C,28,872,20.8,0.627,0.011,0.463,10.1,18.2,14.2,10.5,1.4,1,10.8,19.7,NA,2.9,1,3.9,0.214,NA,3.4,0.2,3.6,1.2
2002-03,26,IND,NBA,C,73,2270,19.3,0.579,0.024,0.535,9.4,20.2,14.9,14.5,1.5,1.4,12.5,18.7,NA,6.1,3.4,9.6,0.202,NA,2.2,0.8,3,2.9
2003-04,27,SAC,NBA,PF,72,2621,19.4,0.579,0.052,0.45,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,NA,7.1,3,10,0.184,NA,2,1.1,3.1,3.4
2004-05,28,SAC,NBA,C,56,2089,20.7,0.596,0.031,0.471,7.4,20.4,13.9,16.1,1.7,2.3,10,17.4,NA,6.3,2.3,8.6,0.198,NA,2.7,1.4,4,3.1
2005-06,29,SAC,NBA,C,79,2923,17.5,0.576,0.1,0.385,4.9,19.5,12.3,21.5,1.1,1.6,14.9,18.9,NA,5.5,3.6,9.1,0.15,NA,1.5,1,2.5,3.3
2006-07,30,SAC,NBA,C,63,1783,13.5,0.508,0.067,0.302,5.1,21.7,13.2,20.4,1.1,1.7,16.2,16.8,NA,1,1.7,2.7,0.072,NA,-0.7,0.8,0.1,0.9
2007-08,31,SAC,NBA,C,72,2513,16.8,0.558,0.124,0.424,8,23.7,16,16.6,1.4,2.3,16,18.3,NA,3.8,2.7,6.5,0.125,NA,0.9,0.8,1.7,2.3
2008-09,32,TOT,NBA,C,70,2100,16.7,0.566,0.091,0.443,8.3,21.9,15,17.9,1.3,1.3,15.1,18.4,NA,3.6,1.5,5.1,0.117,NA,1,0.1,1.1,1.6
2008-09,32,SAC,NBA,C,43,1354,15.7,0.562,0.111,0.402,7.1,22.7,14.8,17.8,1.1,1.3,15.4,17.9,NA,1.9,0.6,2.6,0.091,NA,0.7,-0.2,0.5,0.8
2008-09,32,CHI,NBA,C,27,746,18.6,0.574,0.058,0.513,10.3,20.5,15.4,18,1.5,1.2,14.5,19.4,NA,1.7,0.9,2.6,0.165,NA,1.5,0.6,2.1,0.8
2009-10,33,CHI,NBA,C,82,1950,12.9,0.53,0.227,0.379,4.8,17.8,11.4,12.2,1.2,1.1,13.6,18.1,NA,1.5,2.5,4,0.098,NA,-1.4,0.5,-0.8,0.6
2010-11,34,HOU,NBA,C,60,1015,16.3,0.566,0.361,0.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17,NA,2,1,3,0.142,NA,1.7,1.1,2.8,1.2
2011-12,35,MIN,NBA,C,15,146,10.7,0.542,0.556,0.444,3,11.5,7.2,24.3,1.4,1,27.1,13.5,NA,0.1,0.1,0.2,0.06,NA,-1,0.1,-1,0
Career,NA,,NBA,,868,24537,17.5,0.564,0.085,0.456,8,20.9,14.5,16.3,1.3,1.8,13.7,18.4,NA,49.3,27.2,76.5,0.15,NA,1.2,0.6,1.8,23.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,SAC,NBA,,385,13283,17.5,0.566,0.081,0.41,6.8,21.8,14.4,18.6,1.3,1.9,14.4,17.9,NA,25.6,14,39.5,0.143,NA,1.3,0.9,2.2,14
4 seasons,NA,CHI,NBA,,214,5521,16.3,0.537,0.094,0.495,9.7,20.1,14.9,13.4,1.4,1.5,13.1,19,NA,8.6,5.7,14.3,0.125,NA,0.2,-0.1,0.1,2.9
2 seasons,NA,IND,NBA,,101,3142,19.7,0.593,0.02,0.514,9.6,19.6,14.7,13.4,1.5,1.3,12,19,NA,9,4.4,13.5,0.205,NA,2.6,0.6,3.2,4.1
2 seasons,NA,CHH,NBA,,93,1430,19.6,0.588,0.009,0.689,12.1,20.3,16.3,8.2,1.2,2.6,12.5,20.5,NA,4,2,6,0.201,NA,1,-0.3,0.7,0.9
1 season,NA,HOU,NBA,,60,1015,16.3,0.566,0.361,0.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17,NA,2,1,3,0.142,NA,1.7,1.1,2.8,1.2
1 season,NA,MIN,NBA,,15,146,10.7,0.542,0.556,0.444,3,11.5,7.2,24.3,1.4,1,27.1,13.5,NA,0.1,0.1,0.2,0.06,NA,-1,0.1,-1,0
