Season,Team,Lg,Salary
2017-18,Phoenix Suns,NBA,"$815,615"
2018-19,Phoenix Suns,NBA,"$1,378,242"
2018-19,Indiana Pacers,NBA,< $Minimum
Career,(may be incomplete),,"$2,193,857"
