Season,Team,Lg,Salary
2016-17,San Antonio Spurs,NBA,"$1,180,080"
2017-18,San Antonio Spurs,NBA,"$1,312,611"
2018-19,San Antonio Spurs,NBA,"$1,544,951"
Career,(may be incomplete),,"$4,037,642"
