Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,23,MNL,NBA,SG,68,NA,870,138,373,0.37,112,139,0.806,132,104,127,388
1956-57,24,MNL,NBA,SG,72,NA,2406,406,1015,0.4,365,435,0.839,336,190,199,1177
1957-58,25,MNL,NBA,SG,68,NA,2216,390,988,0.395,314,411,0.764,365,183,190,1094
1958-59,26,MNL,NBA,SG,72,NA,2493,350,885,0.395,284,368,0.772,325,211,226,984
1959-60,27,TOT,NBA,SG,70,NA,1932,323,815,0.396,203,263,0.772,313,206,186,849
1959-60,27,MNL,NBA,,44,NA,1187,198,525,0.377,117,163,0.718,189,133,126,513
1959-60,27,NYK,NBA,SG,26,NA,745,125,290,0.431,86,100,0.86,124,73,60,336
1960-61,28,NYK,NBA,PG,71,NA,2238,415,943,0.44,275,358,0.768,277,220,240,1105
Career,NA,,NBA,,421,NA,12155,2022,5019,0.403,1553,1974,0.787,1748,1114,1168,5597
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MNL,NBA,,324,NA,9172,1482,3786,0.391,1192,1516,0.786,1347,821,868,4156
2 seasons,NA,NYK,NBA,,97,NA,2983,540,1233,0.438,361,458,0.788,401,293,300,1441
