Season,Team,Lg,Salary
2016-17,Oklahoma City Thunder,NBA,"$2,440,200"
2017-18,Indiana Pacers,NBA,"$2,550,000"
2018-19,Indiana Pacers,NBA,"$2,659,800"
Career,(may be incomplete),,"$7,650,000"
