,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,20,NARIZONA,26,602,103,177,,,50,83,,122,35,,,,,256,.582,,.602,23.2,9.8,4.7,1.3
1985-86,21,NARIZONA,29,864,224,367,1,2,101,153,,174,60,,,,,550,.610,.500,.660,29.8,19.0,6.0,2.1
Career,,,55,1466,327,544,1,2,151,236,,296,95,,,,,806,.601,.500,.640,26.7,14.7,5.4,1.7
