Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1992-93,28,TOT,NBA,SF,20,1,422,8.3,18.6,0.448,0,0.2,0,8.3,18.4,0.453,4.7,6.2,0.759,4.3,4.9,9.3,2.7,1.9,0.8,3,7.3,21.4,NA,105,110
1992-93,28,ATL,NBA,SF,3,0,15,0,9.8,0,0,0,NA,0,9.8,0,0,0,NA,0,3.3,3.3,0,6.6,0,6.6,9.8,0,NA,0,103
1992-93,28,GSW,NBA,SF,17,1,407,8.7,19,0.456,0,0.2,0,8.7,18.7,0.462,4.9,6.4,0.759,4.5,5,9.5,2.8,1.8,0.8,2.8,7.2,22.2,NA,108,111
1993-94,29,TOT,NBA,SF,28,1,349,7.3,16.6,0.441,0,0,NA,7.3,16.6,0.441,7.7,10.8,0.714,4.2,6,10.3,3.1,2.7,1,3,6,22.4,NA,108,107
1993-94,29,GSW,NBA,SF,5,1,63,6.9,13.8,0.5,0,0,NA,6.9,13.8,0.5,2.3,3.1,0.75,3.1,6.2,9.2,2.3,0.8,1.5,1.5,4.6,16.1,NA,113,109
1993-94,29,SAC,NBA,SF,23,0,286,7.4,17.2,0.43,0,0,NA,7.4,17.2,0.43,9,12.6,0.712,4.5,6,10.5,3.3,3.1,0.9,3.3,6.4,23.8,NA,107,106
Career,NA,,NBA,,48,2,771,7.9,17.7,0.445,0,0.1,0,7.9,17.6,0.448,6.1,8.3,0.733,4.3,5.4,9.7,2.9,2.3,0.9,3,6.7,21.8,NA,106,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SAC,NBA,,23,0,286,7.4,17.2,0.43,0,0,NA,7.4,17.2,0.43,9,12.6,0.712,4.5,6,10.5,3.3,3.1,0.9,3.3,6.4,23.8,NA,107,106
2 seasons,NA,GSW,NBA,,22,2,470,8.4,18.3,0.461,0,0.2,0,8.4,18.1,0.466,4.5,6,0.759,4.3,5.1,9.4,2.8,1.6,0.9,2.7,6.9,21.4,NA,108,110
1 season,NA,ATL,NBA,,3,0,15,0,9.8,0,0,0,NA,0,9.8,0,0,0,NA,0,3.3,3.3,0,6.6,0,6.6,9.8,0,NA,0,103
