Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,21,VIR,ABA,PF,55,725,15,0.501,0.003,0.416,NA,NA,14.9,7.6,NA,NA,13.6,22.3,NA,0.5,0.8,1.3,0.087
1971-72,22,VIR,ABA,PF,7,73,1.1,0.362,0,0.057,7.2,13.2,10.2,3.4,NA,NA,20.1,22.1,NA,-0.2,0.1,-0.1,-0.096
1972-73,23,DLC,ABA,PF,9,63,1.7,0.318,0,0.37,9.3,15,12.1,6.4,NA,NA,11.3,21.9,NA,-0.3,0,-0.3,-0.195
Career,NA,,ABA,,71,861,12.8,0.478,0.003,0.381,8.2,14,14.3,7.1,NA,NA,14,22.2,NA,0,0.9,0.9,0.051
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,VIR,ABA,,62,798,13.7,0.49,0.003,0.382,7.2,13.2,14.5,7.2,NA,NA,14.1,22.2,NA,0.3,0.9,1.2,0.07
1 season,NA,DLC,ABA,,9,63,1.7,0.318,0,0.37,9.3,15,12.1,6.4,NA,NA,11.3,21.9,NA,-0.3,0,-0.3,-0.195
