,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,21,VIR,ABA,,10,,0,,,,6,9,,,,,,,,,20
1971-72,22,VIR,ABA,,3,,0,,,,2,2,,,,,,,,,6
1972-73,23,DLC,ABA,,2,,0,,,,3,4,,,,,,,,,7
Career,,,,,10,,0,,,,6,9,,,,,,,,,20
2 Seasons,,VIR,ABA,,10,,0,,,,6,9,,,,,,,,,20
1 Season,,DLC,ABA,,2,,0,,,,3,4,,,,,,,,,7
