Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,21,VIR,ABA,PF,1,2,-30.7,0.333,0,0,NA,NA,NA,0,NA,NA,25,NA,NA,0,0,0,-0.449
Career,NA,,ABA,,1,2,-30.7,0.333,0,0,NA,NA,NA,0,NA,NA,25,NA,NA,0,0,0,-0.449
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,VIR,ABA,,1,2,-30.7,0.333,0,0,NA,NA,NA,0,NA,NA,25,NA,NA,0,0,0,-0.449
