Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,23,SEA,NBA,PF,19,NA,87,16,37,0.432,11,17,0.647,12,10,22,5,4,6,NA,12,43
1976-77,25,SEA,NBA,PF,60,NA,587,137,242,0.566,85,159,0.535,73,84,157,27,32,21,NA,83,359
1977-78,26,SEA,NBA,PF,1,NA,7,0,1,0,0,0,NA,0,0,0,2,0,0,1,2,0
Career,NA,,NBA,,80,NA,681,153,280,0.546,96,176,0.545,85,94,179,34,36,27,1,97,402
