Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,23,SEA,NBA,PF,19,NA,87,8.4,19.4,0.432,5.8,8.9,0.647,6.3,5.2,11.5,2.6,2.1,3.1,NA,6.3,22.5,NA,NA,96
1976-77,25,SEA,NBA,PF,60,NA,587,10.5,18.5,0.566,6.5,12.2,0.535,5.6,6.4,12,2.1,2.4,1.6,NA,6.4,27.5,NA,NA,97
1977-78,26,SEA,NBA,PF,1,NA,7,0,6.5,0,0,0,NA,0,0,0,13.1,0,0,6.5,13.1,0,NA,41,106
Career,NA,,NBA,,80,NA,681,10.1,18.5,0.546,6.3,11.6,0.545,5.6,6.2,11.8,2.2,2.4,1.8,0.1,6.4,26.6,NA,41,97
