,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,24,BOS,NBA,,8,,1,,,,7,10,,,,,,,,,17,
1980-81,25,BOS,NBA,,9,,1,,,,9,9,,,,,,,,,19,
1981-82,26,BOS,NBA,,11,,1,,,,8,12,,,,,,,,,27,
1982-83,27,BOS,NBA,,11,16,1,,11,,7,8,,,5,7,,,,,22,
1983-84,28,BOS,NBA,,10,17,2,4,10,15,6,8,5,5,8,10,7,2,7,6,22,23.5
1984-85,29,SEA,NBA,,12,19,2,3,12,19,8,10,3,5,6,16,5,2,8,6,31,33.9
1985-86,30,SEA,NBA,,11,20,2,4,10,20,9,11,6,5,9,11,4,2,6,6,26,24.9
1986-87,31,TOT,NBA,,10,18,2,5,10,15,9,11,4,6,8,17,6,2,7,6,24,22.3
1986-87,31,SEA,NBA,,7,15,0,2,7,15,6,6,2,1,3,7,3,0,5,4,14,12.2
1986-87,31,NYK,NBA,,10,18,2,5,10,15,9,11,4,6,8,17,6,2,7,6,24,22.3
1987-88,32,TOT,NBA,,6,16,3,6,5,10,7,8,2,4,4,9,5,1,7,5,18,17.2
1987-88,32,NYK,NBA,,2,4,1,2,2,3,2,2,1,4,4,5,1,0,3,5,5,4.5
1987-88,32,PHI,NBA,,6,16,3,6,5,10,7,8,2,4,4,9,5,1,7,5,18,17.2
1988-89,33,PHI,NBA,,7,13,4,6,5,11,7,8,2,4,4,7,3,2,5,6,20,18.3
1989-90,34,TOT,NBA,,4,10,2,4,3,6,3,4,1,4,4,6,3,1,3,4,13,15.1
1989-90,34,MIL,NBA,,3,4,2,2,2,4,2,2,1,2,3,2,3,0,3,3,7,7.4
1989-90,34,DET,NBA,,4,10,2,4,3,6,3,4,1,4,4,6,2,1,2,4,13,15.1
1990-91,35,DET,NBA,,8,17,1,3,7,14,7,8,3,5,5,9,2,1,4,5,24,17.6
1991-92,36,TOT,NBA,,3,5,1,2,3,5,4,5,1,2,2,3,1,0,2,3,8,5.3
1991-92,36,HOU,NBA,,1,3,0,2,1,3,4,5,1,1,1,1,0,0,2,1,6,2.2
1991-92,36,DET,NBA,,3,5,1,2,3,5,2,2,0,2,2,3,1,0,1,3,8,5.3
Career,,,,,12,,4,,,,9,12,,,,,,,,,31,
5 Seasons,,BOS,NBA,,11,,2,,,,9,12,,,,,,,,,27,
3 Seasons,,SEA,NBA,,12,20,2,4,12,20,9,11,6,5,9,16,5,2,8,6,31,33.9
2 Seasons,,PHI,NBA,,7,16,4,6,5,11,7,8,2,4,4,9,5,2,7,6,20,18.3
3 Seasons,,DET,NBA,,8,17,2,4,7,14,7,8,3,5,5,9,2,1,4,5,24,17.6
2 Seasons,,NYK,NBA,,10,18,2,5,10,15,9,11,4,6,8,17,6,2,7,6,24,22.3
1 Season,,MIL,NBA,,3,4,2,2,2,4,2,2,1,2,3,2,3,0,3,3,7,7.4
1 Season,,HOU,NBA,,1,3,0,2,1,3,4,5,1,1,1,1,0,0,2,1,6,2.2
