Season,Team,Lg,Salary
1990-91,Golden State Warriors,NBA,"$185,000"
1991-92,San Antonio Spurs,NBA,"$158,000"
1991-92,Boston Celtics,NBA,"$130,000"
1992-93,San Antonio Spurs,NBA,"$158,000"
Career,(may be incomplete),,"$631,000"
