,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,22,DET,NBA,SF,44,405,.354,14.4,.677,.292,.062,.054,.269,.323,.352,.500,.250,.143,.257,.357,.645,.046,6,.933,.452,.421,0,0
2010-11,23,DET,NBA,SF,22,199,.406,15.2,.696,.174,.130,.101,.290,.304,.396,.583,.111,.714,.300,.429,.789,.058,2,1.000,.571,.500,0,0
2011-12,24,NOH,NBA,SF,15,209,.431,14.7,.754,.262,.046,.077,.369,.246,.469,.471,1.000,.000,.500,.313,.826,.046,2,.800,.625,.400,0,0
2012-13,25,LAC,NBA,PF,2,7,.250,17.0,1.000,.000,.250,.000,.750,.000,.250,,.000,,.333,,1.000,.000,0,,,,0,0
Career,,,NBA,,83,820,.384,14.7,.705,.250,.078,.071,.306,.295,.392,.507,.286,.316,.341,.367,.743,.049,10,.931,.519,.439,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,66,604,.372,14.7,.683,.251,.085,.070,.276,.317,.368,.520,.176,.429,.273,.381,.700,.050,8,.958,.492,.452,0,0
1 season,,NOH,NBA,,15,209,.431,14.7,.754,.262,.046,.077,.369,.246,.469,.471,1.000,.000,.500,.313,.826,.046,2,.800,.625,.400,0,0
1 season,,LAC,NBA,,2,7,.250,17.0,1.000,.000,.250,.000,.750,.000,.250,,.000,,.333,,1.000,.000,0,,,,0,0
