Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,23,PTC,ABA,SF,1,NA,27:00,5,19,0.263,0,1,0,5,7,0.714,6,17,1,NA,NA,2,3,15
1971-72,24,PTC,ABA,SF,1,NA,21:00,3,10,0.3,0,1,0,2,3,0.667,3,5,3,NA,NA,1,1,8
Career,NA,,ABA,,2,NA,48,8,29,0.276,0,2,0,7,10,0.7,9,22,4,NA,NA,3,4,23
