Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,22,MNL,NBA,NA,35,NA,NA,0.371,0.148,NA,NA,NA,NA,NA,-0.1,0.6,0.5,NA
1950-51,23,MNL,NBA,NA,61,NA,NA,0.358,0.451,NA,NA,NA,NA,NA,-0.5,1.1,0.6,NA
Career,NA,,NBA,NA,96,NA,NA,0.363,0.334,NA,NA,NA,NA,NA,-0.6,1.7,1.1,NA
