Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,24,KEN,ABA,C,1,NA,12:00,2,6,0.333,0,1,0,0,0,NA,NA,4,0,NA,NA,NA,1,4
Career,NA,,ABA,,1,NA,12,2,6,0.333,0,1,0,0,0,NA,NA,4,0,NA,NA,NA,1,4
