Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1968-69,23,KEN,ABA,C,7,204,21,0.496,0,0.34,NA,NA,21.8,12.8,NA,NA,15.4,26,NA,0.2,0.2,0.4,0.096,NA,NA,NA,NA,NA
1969-70,24,KEN,ABA,C,12,369,17.9,0.512,0.005,0.243,NA,NA,19,12,NA,NA,16.8,27.7,NA,0.4,0.4,0.8,0.108,NA,NA,NA,NA,NA
1970-71,25,TEX,ABA,C,4,137,15.3,0.511,0,0.236,NA,NA,NA,5.3,NA,NA,11.6,NA,NA,0.1,0.2,0.3,0.116,NA,NA,NA,NA,NA
1971-72,26,NYA,ABA,C,18,111,7.6,0.493,0,0.222,NA,NA,13.1,2.4,NA,NA,20.2,18,NA,0,0.1,0.1,0.039,NA,NA,NA,NA,NA
1972-73,27,SDA,ABA,C,4,107,7,0.323,0,0.364,NA,NA,16.8,5.8,NA,NA,13.6,20.4,NA,-0.5,0.3,-0.2,-0.094,NA,NA,NA,NA,NA
1974-75,29,SSL,ABA,C,2,5,-0.3,0.333,0,0,0,19.8,9.9,0,0,0,0,23.8,NA,0,0,0,-0.055,NA,-10.3,-4,-14.3,0
Career,NA,,ABA,,47,933,15.6,0.486,0.002,0.273,0,19.8,18.5,9.3,0,0,15.7,24.9,NA,0.3,1.1,1.4,0.074,NA,-10.3,-4,-14.3,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,KEN,ABA,,19,573,19,0.507,0.003,0.275,NA,NA,20,12.3,NA,NA,16.3,27.1,NA,0.6,0.6,1.2,0.103,NA,NA,NA,NA,NA
1 season,NA,NYA,ABA,,18,111,7.6,0.493,0,0.222,NA,NA,13.1,2.4,NA,NA,20.2,18,NA,0,0.1,0.1,0.039,NA,NA,NA,NA,NA
1 season,NA,TEX,ABA,,4,137,15.3,0.511,0,0.236,NA,NA,NA,5.3,NA,NA,11.6,NA,NA,0.1,0.2,0.3,0.116,NA,NA,NA,NA,NA
1 season,NA,SDA,ABA,,4,107,7,0.323,0,0.364,NA,NA,16.8,5.8,NA,NA,13.6,20.4,NA,-0.5,0.3,-0.2,-0.094,NA,NA,NA,NA,NA
1 season,NA,SSL,ABA,,2,5,-0.3,0.333,0,0,0,19.8,9.9,0,0,0,0,23.8,NA,0,0,0,-0.055,NA,-10.3,-4,-14.3,0
