,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2018-19,20,BRK,NBA,SF,63,1294,,5%,33%,59%,3%,-0.9,-1.2,26,22,62,17,38,5,123,5,42
2019-20,21,BRK,NBA,PF,39,501,,,,91%,9%,-3.0,-2.7,16,10,26,4,10,4,83,2,11
Career,,,NBA,,102,1795,,4%,23%,68%,5%,-1.5,-1.6,42,32,88,21,48,9,206,7,53
