Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,22,PHI,NBA,SF,55,NA,643,7.4,18.6,0.4,NA,NA,NA,7.4,18.6,0.4,2.9,3.9,0.737,4.7,6.8,11.5,6.3,2,0.1,NA,4.7,17.8,NA,NA,98
1974-75,23,PHI,NBA,SF,72,NA,1101,6.9,16.6,0.415,NA,NA,NA,6.9,16.6,0.415,5.1,6.4,0.791,4.7,6,10.7,4.2,1.1,0.1,NA,4.3,18.8,NA,NA,100
1975-76,24,SAA,ABA,SF,47,NA,882,6.4,13.8,0.461,0,0.1,0,6.4,13.8,0.463,4,4.7,0.848,3.5,5.4,8.9,6.2,1.2,0.1,3.2,4.1,16.7,NA,109,106
1976-77,25,SAS,NBA,SF,82,NA,2017,7.8,15.9,0.489,NA,NA,NA,7.8,15.9,0.489,4.4,5.5,0.798,2.5,4.9,7.4,5.1,1.9,0,NA,4.2,19.9,NA,NA,103
1977-78,26,SAS,NBA,SF,82,NA,1481,7.6,16,0.478,NA,NA,NA,7.6,16,0.478,4.5,6.2,0.731,2.9,4.7,7.6,5.8,2.1,0.1,4.3,4.5,19.8,NA,101,103
1978-79,27,SAS,NBA,SF,74,NA,1324,5.7,11.6,0.492,NA,NA,NA,5.7,11.6,0.492,4.1,4.9,0.832,2.6,5.5,8.1,7.6,1.8,0.5,3.5,5,15.5,NA,110,103
1979-80,28,UTA,NBA,SF,82,NA,2304,8,16.8,0.48,0,0.1,0.286,8,16.6,0.482,4.2,5.2,0.811,3.6,7.3,10.9,7.3,1.9,0.1,3.8,4.5,20.3,NA,108,110
1980-81,29,UTA,NBA,SF,82,NA,2001,6.7,15,0.444,0.1,0.4,0.278,6.5,14.6,0.449,4.1,4.9,0.838,2.5,8,10.6,9.4,1.5,0.1,4.2,4.7,17.5,NA,103,109
1981-82,30,DAL,NBA,SF,82,54,2035,5.2,11.9,0.437,0.1,0.4,0.167,5.1,11.5,0.447,3.2,3.9,0.817,2.8,5.3,8.1,10.7,1.6,0.1,4,5.3,13.7,NA,105,111
1982-83,31,DAL,NBA,SF,37,0,371,5.5,12.5,0.444,0.8,1.6,0.462,4.8,10.8,0.442,1.3,1.8,0.714,3,4.4,7.4,8.8,0.8,0.1,3.9,5.8,13.1,NA,102,112
Career,NA,,TOT,,695,54,14159,6.9,14.9,0.46,0.1,0.4,0.281,6.8,14.7,0.463,4,5,0.801,3.1,6,9.1,7.2,1.7,0.1,2.8,4.6,17.8,NA,105,106
,NA,,NBA,,648,54,13277,6.9,15,0.46,0.1,0.4,0.286,6.8,14.8,0.463,4,5,0.798,3.1,6,9.1,7.3,1.7,0.1,2.8,4.7,17.9,NA,105,106
,NA,,ABA,,47,NA,882,6.4,13.8,0.461,0,0.1,0,6.4,13.8,0.463,4,4.7,0.848,3.5,5.4,8.9,6.2,1.2,0.1,3.2,4.1,16.7,NA,109,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"SAA,SAS",ABA,,285,NA,5704,7,14.6,0.482,0,0.1,0,7,14.6,0.482,4.3,5.4,0.792,2.8,5,7.8,6,1.8,0.2,2.4,4.4,18.4,NA,106,104
2 seasons,NA,UTA,NBA,,164,NA,4305,7.4,15.9,0.464,0.1,0.3,0.28,7.3,15.7,0.468,4.1,5,0.823,3.1,7.6,10.8,8.3,1.7,0.1,4,4.6,19,NA,105,109
2 seasons,NA,PHI,NBA,,127,NA,1744,7.1,17.3,0.409,NA,NA,NA,7.1,17.3,0.409,4.3,5.5,0.776,4.7,6.3,11,5,1.4,0.1,NA,4.4,18.4,NA,NA,99
2 seasons,NA,DAL,NBA,,119,54,2406,5.3,12,0.438,0.2,0.6,0.29,5.1,11.4,0.446,2.9,3.6,0.809,2.9,5.1,8,10.4,1.4,0.1,3.9,5.4,13.6,NA,104,111
