Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1971-72,23,POR,NBA,SG,69,NA,1227,206,530,0.389,133,188,0.707,201,81,145,545
Career,NA,,NBA,,69,NA,1227,206,530,0.389,133,188,0.707,201,81,145,545
