Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1971-72,23,POR,NBA,SG,69,1227,10.3,0.445,0.355,NA,NA,7.7,9.3,NA,-0.7,0.3,-0.5,-0.018
Career,NA,,NBA,,69,1227,10.3,0.445,0.355,NA,NA,7.7,9.3,NA,-0.7,0.3,-0.5,-0.018
