,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1985-86,18,MICHIGAN,32,520,105,191,,,15,25,,97,21,13,5,29,43,225,.550,,.600,16.3,7.0,3.0,0.7
1986-87,19,MICHIGAN,32,1056,226,402,3,12,85,108,,294,76,14,15,66,74,540,.562,.250,.787,33.0,16.9,9.2,2.4
1987-88,20,MICHIGAN,33,1155,308,539,33,77,79,98,,236,92,36,9,70,62,728,.571,.429,.806,35.0,22.1,7.2,2.8
1988-89,21,MICHIGAN,37,1258,363,629,99,192,124,149,,232,85,39,11,81,75,949,.577,.516,.832,34.0,25.6,6.3,2.3
Career,,,134,3989,1002,1761,135,281,303,380,,859,274,102,40,246,254,2442,.569,.480,.797,29.8,18.2,6.4,2.0
