Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,28,CHH,NBA,SF,1,0,15:00,1,5,0.2,1,2,0.5,4,4,1,0,1,2,0,0,2,2,7
1996-97,29,CHH,NBA,SF,1,0,25:00,10,24,0.417,4,7,0.571,2,2,1,1,1,1,2,0,1,2,26
1997-98,30,CHH,NBA,SF,1,0,16:00,6,14,0.429,4,6,0.667,0,0,NA,1,1,0,0,0,1,0,16
Career,NA,,NBA,,3,0,56,17,43,0.395,9,15,0.6,6,6,1,2,3,3,2,0,4,4,49
