Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1989-90,26,MIN,NBA,PF,80,2414,13.7,0.512,0.011,0.418,8.4,14.9,11.5,6,1.4,1.5,8.9,19.8,NA,2.8,2.3,5.1,0.102,NA,-1.5,-0.9,-2.4,-0.3
1990-91,27,MIN,NBA,PF,82,3121,12.3,0.505,0.009,0.392,6.6,13.2,9.7,6.3,1.1,1.2,8.1,17.8,NA,3.7,1.4,5.1,0.078,NA,-1.8,-1.3,-3.2,-0.9
1991-92,28,MIN,NBA,PF,82,2151,12,0.49,0.015,0.367,7.9,16.7,12.1,6.2,1.2,1.1,10.3,18.6,NA,1.1,1.2,2.3,0.051,NA,-2.3,-1.6,-3.9,-1
1992-93,29,IND,NBA,SF,81,1402,11.9,0.517,0.048,0.383,7.4,12,9.7,7.7,0.8,0.5,8.3,18.6,NA,2.1,0.7,2.8,0.095,NA,-1.6,-1.5,-3.2,-0.4
1993-94,30,IND,NBA,PF,75,1084,10.9,0.511,0.016,0.359,7.9,12.2,10.1,8.9,1.6,0.6,12.4,16.4,NA,1,1.2,2.2,0.099,NA,-2.2,-0.2,-2.4,-0.1
1994-95,31,IND,NBA,SF,81,1377,13.4,0.54,0.024,0.421,8.5,12.7,10.7,7.3,1.7,1.1,9.9,18.1,NA,2,1.7,3.7,0.13,NA,-1.5,0.4,-1.1,0.3
1995-96,32,MIN,NBA,SF,78,2145,13,0.566,0.029,0.471,6,12.9,9.5,5.7,1.2,0.9,10.4,17.2,NA,3.1,1.1,4.3,0.095,NA,-1.2,-1,-2.2,-0.1
1996-97,33,MIN,NBA,SF,82,2044,11.8,0.523,0.041,0.489,6.5,12.3,9.4,6.3,1.3,0.7,11.3,18.5,NA,1.8,1.5,3.3,0.077,NA,-2.7,-1,-3.7,-0.9
1997-98,34,MIN,NBA,SF,81,2239,15.8,0.539,0.054,0.365,6,13.4,9.8,7.6,1.5,0.7,6.6,19.7,NA,4.7,1.4,6.1,0.131,NA,0.4,-0.9,-0.5,0.8
1998-99,35,MIN,NBA,SF,50,1344,14.1,0.472,0.073,0.316,4.2,11.5,7.6,12,1.4,0.9,5.4,20.6,NA,1.9,1.1,3,0.108,NA,-0.4,-0.4,-0.9,0.4
1999-00,36,MIN,NBA,SF,66,1227,12,0.513,0.061,0.245,2.6,10.5,6.5,13.4,1.2,0.8,9.6,16.9,NA,1.4,0.9,2.3,0.092,NA,-1.4,-0.3,-1.7,0.1
2000-01,37,MIN,NBA,SF,82,983,8.2,0.455,0.149,0.19,3.2,11.2,7.1,8.6,1.4,0.7,10.3,16.1,NA,0,0.6,0.6,0.03,NA,-3.7,-0.9,-4.6,-0.6
2001-02,38,MIN,NBA,SF,74,726,9.4,0.491,0.154,0.216,2.9,10.1,6.5,9.3,0.9,0.4,9.5,17.1,NA,0.5,0.4,0.9,0.058,NA,-2.9,-0.9,-3.8,-0.3
Career,NA,,NBA,,994,22257,12.6,0.514,0.041,0.377,6.4,13,9.6,7.5,1.3,0.9,9.1,18.3,NA,26,15.6,41.7,0.09,NA,-1.6,-0.9,-2.5,-3.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,MIN,NBA,,757,18394,12.7,0.512,0.042,0.375,6.1,13.2,9.5,7.5,1.3,1,8.9,18.4,NA,21,12,32.9,0.086,NA,-1.6,-1,-2.6,-2.8
3 seasons,NA,IND,NBA,,237,3863,12.2,0.524,0.032,0.39,7.9,12.3,10.2,7.9,1.3,0.7,9.9,17.8,NA,5.1,3.7,8.7,0.108,NA,-1.8,-0.5,-2.2,-0.2
