,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,19,SEA,NBA,SG,80,2768,.430,12.8,.850,.259,.121,.152,.318,.150,.455,.607,.376,.341,.415,.288,.555,.070,92,.932,.078,.375,1,0
2008-09,20,OKC,NBA,SF,74,2885,.476,12.9,.835,.260,.098,.178,.299,.165,.486,.677,.397,.405,.398,.422,.502,.086,114,.948,.083,.368,0,0
2009-10,21,OKC,NBA,SF,82,3239,.476,13.2,.790,.245,.107,.203,.235,.210,.506,.703,.444,.445,.380,.365,.471,.082,133,.773,.048,.235,1,0
2010-11,22,OKC,NBA,SF,78,3038,.462,15.5,.731,.162,.113,.160,.296,.269,.504,.795,.414,.439,.413,.350,.565,.083,125,.855,.063,.385,0,0
2011-12,23,OKC,NBA,SF,66,2546,.496,13.8,.735,.213,.157,.184,.182,.265,.535,.739,.448,.424,.483,.387,.396,.082,102,.805,.047,.500,1,0
2012-13,24,OKC,NBA,SF,81,3119,.510,13.3,.767,.220,.166,.195,.186,.233,.539,.737,.471,.475,.432,.416,.449,.083,115,.799,.060,.400,0,0
2013-14,25,OKC,NBA,SF,81,3122,.503,13.8,.709,.223,.150,.191,.145,.291,.549,.798,.417,.441,.445,.391,.447,.088,146,.557,.053,.423,1,0
2014-15,26,OKC,NBA,SF,27,913,.510,14.9,.660,.206,.109,.184,.161,.340,.565,.802,.412,.535,.400,.403,.511,.079,37,.656,.094,.533,0,0
2015-16,27,OKC,NBA,SF,72,2578,.505,14.6,.652,.212,.098,.182,.161,.348,.569,.737,.437,.542,.455,.387,.518,.081,106,.640,.037,.389,0,0
2016-17,28,GSW,NBA,PF,62,2070,.537,13.8,.696,.267,.116,.161,.152,.304,.608,.796,.487,.430,.558,.375,.565,.107,107,.803,.125,.436,2,0
2017-18,29,GSW,NBA,SF,68,2325,.516,15.4,.662,.179,.096,.201,.185,.338,.565,.758,.513,.492,.487,.419,.488,.084,94,.688,.094,.564,3,0
2018-19,30,GSW,NBA,SF,78,2702,.521,14.9,.719,.189,.106,.238,.187,.281,.587,.752,.541,.517,.535,.353,.471,.087,114,.569,.077,.233,0,0
Career,,,NBA,,849,31305,.493,14.0,.740,.220,.121,.186,.213,.260,.532,.733,.445,.457,.440,.381,.492,.084,1285,.731,.068,.409,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,"SEA,OKC",NBA,,641,24208,.483,13.8,.754,.223,.125,.181,.224,.246,.517,.723,.428,.446,.420,.380,.488,.082,970,.749,.057,.399,4,0
3 seasons,,GSW,NBA,,208,7097,.524,14.8,.693,.208,.105,.204,.176,.307,.586,.770,.516,.489,.523,.384,.504,.092,315,.681,.097,.426,5,0
