,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,OKC,NBA,SF,6,231,,20%,79%,1%,,-1.2,+6.7,5,10,4,4,22,0,32,2,7
2010-11,22,OKC,NBA,SF,17,722,,,81%,19%,,+2.8,+6.3,11,24,28,5,53,1,110,8,17
2011-12,23,OKC,NBA,SF,20,837,,,58%,42%,,+3.8,-0.3,25,25,23,10,50,2,174,6,12
2012-13,24,OKC,NBA,SF,11,485,,,47%,53%,,+0.8,-0.3,15,20,14,6,42,5,172,10,8
2013-14,25,OKC,NBA,SF,19,815,,,62%,37%,1%,+0.1,+11.1,28,34,20,6,55,2,169,9,9
2015-16,27,OKC,NBA,SF,18,726,,,84%,16%,,+6.2,+6.6,9,51,12,5,56,4,145,10,12
2016-17,28,GSW,NBA,PF,15,533,,,40%,58%,2%,+15.5,+6.0,18,17,21,3,40,0,150,9,14
2017-18,29,GSW,NBA,SF,21,807,,,9%,64%,27%,+12.4,+10.7,26,18,22,3,57,3,235,5,14
2018-19,30,GSW,NBA,SF,12,442,,,46%,54%,,+8.6,+8.9,22,15,15,5,40,8,129,13,7
Career,,,NBA,,139,5598,,1%,55%,40%,4%,+5.7,+6.3,159,214,159,47,415,25,1316,72,100
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,OKC,NBA,,91,3816,,1%,68%,31%,,+2.6,+5.1,93,164,101,36,278,14,802,45,65
3 seasons,,GSW,NBA,,48,1782,,,27%,60%,13%,+12.4,+8.8,66,50,58,11,137,11,514,27,35
