,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,19,SEA,NBA,SG,80,2768,,94%,6%,,,-11.6,-8.7,81,96,63,28,187,6,407,37,85
2008-09,20,OKC,NBA,SF,74,2885,,12%,80%,8%,,-9.1,-8.5,78,83,65,39,210,5,454,43,73
2009-10,21,OKC,NBA,SF,82,3239,,3%,89%,8%,,+7.1,+16.5,89,114,84,41,325,7,513,56,67
2010-11,22,OKC,NBA,SF,78,3038,,3%,85%,12%,,+4.0,-0.6,69,97,88,31,229,8,476,42,49
2011-12,23,OKC,NBA,SF,66,2546,,,78%,22%,,+7.1,+1.9,91,111,61,30,189,2,542,48,42
2012-13,24,OKC,NBA,SF,81,3119,,,77%,23%,,+11.3,+7.2,119,115,74,25,284,14,900,55,44
2013-14,25,OKC,NBA,SF,81,3122,,4%,70%,26%,,+8.0,+6.0,123,115,94,22,301,8,1004,68,42
2014-15,26,OKC,NBA,SF,27,913,,1%,75%,25%,,+8.8,+8.8,42,23,22,7,64,7,250,16,8
2015-16,27,OKC,NBA,SF,72,2578,,,74%,26%,,+11.5,+12.6,100,115,70,16,169,6,825,32,38
2016-17,28,GSW,NBA,PF,62,2070,,,44%,55%,,+15.8,+8.6,78,39,73,10,166,6,733,45,28
2017-18,29,GSW,NBA,SF,68,2325,,,10%,77%,14%,+7.0,+1.9,113,49,77,17,166,3,863,43,38
2018-19,30,GSW,NBA,SF,78,2702,,,21%,69%,10%,+11.9,+16.7,126,58,79,21,211,14,1108,46,38
Career,,,NBA,,849,31305,,10%,60%,28%,2%,+5.6,+5.0,1109,1015,850,287,2501,86,8075,531,552
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,"SEA,OKC",NBA,,641,24208,,13%,71%,16%,,+3.8,+3.7,792,869,621,239,1958,63,5371,397,448
3 seasons,,GSW,NBA,,208,7097,,,24%,68%,8%,+11.4,+9.5,317,146,229,48,543,23,2704,134,104
