Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,25,PHI,NBA,PF,1,0,22:00,5,10,0.5,NA,NA,NA,0,0,NA,NA,5,1,NA,NA,NA,3,10
1969-70,26,PHI,NBA,SF,1,1,28:00,7,13,0.538,NA,NA,NA,5,5,1,NA,4,2,NA,NA,NA,3,19
1970-71,27,PHI,NBA,SF,1,1,19:00,2,8,0.25,NA,NA,NA,1,2,0.5,NA,4,3,NA,NA,NA,1,5
1971-72,28,PHI,NBA,SF,1,1,24:00,4,13,0.308,NA,NA,NA,6,8,0.75,NA,10,3,NA,NA,NA,4,14
1972-73,29,CAR,ABA,PF,1,NA,20:00,9,12,0.75,0,1,0,0,0,NA,0,6,4,1,0,3,6,18
Career,NA,,TOT,,5,3,113,27,56,0.482,0,1,0,12,15,0.8,0,29,13,1,0,3,17,66
,NA,,NBA,,4,3,93,18,44,0.409,NA,NA,NA,12,15,0.8,NA,23,9,NA,NA,NA,11,48
,NA,,ABA,,1,NA,20,9,12,0.75,0,1,0,0,0,NA,0,6,4,1,0,3,6,18
