Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1965-66,22,PHI,NBA,SF,4,NA,69,5,31,0.161,NA,NA,NA,5,31,0.161,0.161,11,13,0.846,NA,NA,18,10,NA,NA,NA,11,21
1966-67,23,PHI,NBA,SF,15,NA,339,83,221,0.376,NA,NA,NA,83,221,0.376,0.376,59,90,0.656,NA,NA,93,33,NA,NA,NA,53,225
1967-68,24,PHI,NBA,SF,3,NA,86,24,43,0.558,NA,NA,NA,24,43,0.558,0.558,14,17,0.824,NA,NA,22,10,NA,NA,NA,16,62
1968-69,25,PHI,NBA,PF,5,NA,217,49,117,0.419,NA,NA,NA,49,117,0.419,0.419,24,38,0.632,NA,NA,63,12,NA,NA,NA,24,122
1969-70,26,PHI,NBA,SF,5,NA,205,61,123,0.496,NA,NA,NA,61,123,0.496,0.496,24,36,0.667,NA,NA,52,20,NA,NA,NA,19,146
1970-71,27,PHI,NBA,SF,7,NA,301,67,142,0.472,NA,NA,NA,67,142,0.472,0.472,47,67,0.701,NA,NA,108,40,NA,NA,NA,28,181
1972-73,29,CAR,ABA,PF,12,NA,472,112,223,0.502,1,4,0.25,111,219,0.507,0.504,57,83,0.687,35,107,142,61,NA,NA,50,48,282
1973-74,30,CAR,ABA,SF,3,NA,61,9,31,0.29,0,2,0,9,29,0.31,0.29,4,5,0.8,4,12,16,6,4,0,6,9,22
Career,NA,,TOT,,54,NA,1750,410,931,0.44,1,6,0.167,409,925,0.442,0.441,240,349,0.688,39,119,514,192,4,0,56,208,1061
,NA,,NBA,,39,NA,1217,289,677,0.427,NA,NA,NA,289,677,0.427,0.427,179,261,0.686,NA,NA,356,125,NA,NA,NA,151,757
,NA,,ABA,,15,NA,533,121,254,0.476,1,6,0.167,120,248,0.484,0.478,61,88,0.693,39,119,158,67,4,0,56,57,304
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHI,NBA,,39,NA,1217,289,677,0.427,NA,NA,NA,289,677,0.427,0.427,179,261,0.686,NA,NA,356,125,NA,NA,NA,151,757
2 seasons,NA,CAR,ABA,,15,NA,533,121,254,0.476,1,6,0.167,120,248,0.484,0.478,61,88,0.693,39,119,158,67,4,0,56,57,304
