,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,TOT,NBA,,7,13,4,8,,,7,7,,,6,18
1974-75,22,NYK,NBA,,3,6,0,0,,,1,2,,,3,6
1974-75,22,PHO,NBA,,7,13,4,8,3,4,7,7,3,2,6,18
Career,,,,,7,13,4,8,,,7,7,,,6,18
1 Season,,PHO,NBA,,7,13,4,8,3,4,7,7,3,2,6,18
1 Season,,NYK,NBA,,3,6,0,0,,,1,2,,,3,6
