Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,22,TOT,NBA,SG,49,NA,802,4.2,10.1,0.415,2.1,3.6,0.581,1.1,2.9,4,5.5,1.3,0.5,7.5,10.4,NA,NA,101
1974-75,22,NYK,NBA,SG,5,NA,27,6.9,17.2,0.4,0,0,NA,3.4,0,3.4,5.2,0,0,8.6,13.8,NA,NA,106
1974-75,22,PHO,NBA,SG,44,NA,775,4.1,9.9,0.416,2.1,3.7,0.581,1,3,4,5.5,1.4,0.5,7.4,10.3,NA,NA,101
Career,NA,,NBA,,49,NA,802,4.2,10.1,0.415,2.1,3.6,0.581,1.1,2.9,4,5.5,1.3,0.5,7.5,10.4,NA,NA,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,44,NA,775,4.1,9.9,0.416,2.1,3.7,0.581,1,3,4,5.5,1.4,0.5,7.4,10.3,NA,NA,101
1 season,NA,NYK,NBA,,5,NA,27,6.9,17.2,0.4,0,0,NA,3.4,0,3.4,5.2,0,0,8.6,13.8,NA,NA,106
