,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,24,HOU,NBA,PF,6,106,,,,7%,93%,+3.2,+10.6,0,1,8,0,6,0,0,1,7
2008-09,25,HOU,NBA,PF,13,240,,,,60%,40%,+3.9,+9.2,1,6,11,3,13,1,8,3,10
2010-11,27,NOH,NBA,PF,6,213,,,,99%,1%,-12.4,-13.4,1,6,14,5,16,3,13,4,10
2012-13,29,GSW,NBA,PF,12,246,,,,62%,38%,-8.9,-15.7,3,6,9,5,26,1,40,6,6
Career,,,NBA,,37,805,,,,64%,36%,-4.4,-4.2,5,19,42,13,61,5,61,14,33
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,19,346,,,,44%,56%,+3.7,+9.6,1,7,19,3,19,1,8,4,17
1 season,,GSW,NBA,,12,246,,,,62%,38%,-8.9,-15.7,3,6,9,5,26,1,40,6,6
1 season,,NOH,NBA,,6,213,,,,99%,1%,-12.4,-13.4,1,6,14,5,16,3,13,4,10
