,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1983-84,20,MEMPHIS,26,684,108,187,,,30,56,,137,16,8,57,30,72,246,.578,,.536,26.3,9.5,5.3,0.6
1984-85,21,MEMPHIS,35,1099,179,330,,,68,101,,265,33,14,91,67,89,426,.542,,.673,31.4,12.2,7.6,0.9
1985-86,22,MEMPHIS,32,1038,227,389,,,98,156,,273,18,10,86,51,73,552,.584,,.628,32.4,17.3,8.5,0.6
Career,,,93,2821,514,906,,,196,313,,675,67,32,234,148,234,1224,.567,,.626,30.3,13.2,7.3,0.7
