Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,26,DET,NBA,C,5,0,19,1.9,11.4,0.167,0,0,NA,1.9,11.4,0.167,3.8,3.8,1,0,3.8,3.8,0,0,1.9,0,7.6,7.6
1990-91,27,DET,NBA,C,8,3,65,2.8,13.3,0.208,0,1.1,0,2.8,12.2,0.227,5,7.8,0.643,5,7.2,12.2,2.2,1.1,2.2,2.2,7.8,10.5
1991-92,28,DET,NBA,C,1,0,9,12,24,0.5,0,0,NA,12,24,0.5,0,0,NA,0,8,8,0,4,0,0,4,24
Career,NA,,NBA,,14,3,93,3.5,13.9,0.25,0,0.8,0,3.5,13.2,0.265,4.3,6.2,0.688,3.5,6.6,10.1,1.5,1.2,1.9,1.5,7.4,11.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,14,3,93,3.5,13.9,0.25,0,0.8,0,3.5,13.2,0.265,4.3,6.2,0.688,3.5,6.6,10.1,1.5,1.2,1.9,1.5,7.4,11.2
