,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,DNR,ABA,,5,10,0,3,5,7,0,0,2,4,6,4,0,0,2,3,10
1974-75,23,DNA,ABA,,1,,0,,,,2,2,,,,,,,,,4
Career,,,,,5,,0,,,,2,2,,,,,,,,,10
