Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,SEA,NBA,PF,77,NA,931,133,278,0.478,NA,NA,NA,133,278,0.478,0.478,37,89,0.416,NA,NA,218,36,NA,NA,NA,164,303
1973-74,23,MMT,ABA,PF,3,NA,31,5,16,0.313,0,0,NA,5,16,0.313,0.313,2,2,1,9,5,14,0,0,1,4,7,12
1975-76,25,TOT,ABA,PF,23,NA,305,50,109,0.459,0,0,NA,50,109,0.459,0.459,21,38,0.553,29,30,59,2,5,4,24,54,121
1975-76,25,SDS,ABA,PF,10,NA,105,16,27,0.593,0,0,NA,16,27,0.593,0.593,4,10,0.4,7,15,22,0,4,2,11,22,36
1975-76,25,VIR,ABA,PF,13,NA,200,34,82,0.415,0,0,NA,34,82,0.415,0.415,17,28,0.607,22,15,37,2,1,2,13,32,85
Career,NA,,TOT,,103,NA,1267,188,403,0.467,0,0,NA,188,403,0.467,0.467,60,129,0.465,38,35,291,38,5,5,28,225,436
,NA,,NBA,,77,NA,931,133,278,0.478,NA,NA,NA,133,278,0.478,0.478,37,89,0.416,NA,NA,218,36,NA,NA,NA,164,303
,NA,,ABA,,26,NA,336,55,125,0.44,0,0,NA,55,125,0.44,0.44,23,40,0.575,38,35,73,2,5,5,28,61,133
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,77,NA,931,133,278,0.478,NA,NA,NA,133,278,0.478,0.478,37,89,0.416,NA,NA,218,36,NA,NA,NA,164,303
1 season,NA,VIR,ABA,,13,NA,200,34,82,0.415,0,0,NA,34,82,0.415,0.415,17,28,0.607,22,15,37,2,1,2,13,32,85
1 season,NA,SDS,ABA,,10,NA,105,16,27,0.593,0,0,NA,16,27,0.593,0.593,4,10,0.4,7,15,22,0,4,2,11,22,36
1 season,NA,MMT,ABA,,3,NA,31,5,16,0.313,0,0,NA,5,16,0.313,0.313,2,2,1,9,5,14,0,0,1,4,7,12
