Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,25,ORL,NBA,C,42,578,16.4,0.582,0,0.484,13.2,21.1,17.1,8.5,1.3,2.9,12.1,13.2,NA,1.2,0.6,1.8,0.15,NA,-0.7,-0.2,-0.9,0.2
2018-19,26,ORL,NBA,C,50,643,19.2,0.64,0.007,0.55,13,18.8,15.8,8.5,1.4,3.8,9.6,14.1,NA,1.8,1,2.8,0.212,NA,0.1,1,1.2,0.5
2019-20,27,ORL,NBA,C,40,777,10.1,0.529,0.009,0.583,9.3,15.7,12.4,6.1,1,2.4,13.7,9.3,NA,0.7,0.8,1.5,0.092,NA,-3.3,0.3,-3,-0.2
Career,NA,,NBA,,132,1998,14.8,0.589,0.005,0.538,11.6,18.3,14.9,7.6,1.2,3,11.7,12,NA,3.7,2.4,6.1,0.147,NA,-1.4,0.4,-1,0.5
