Season,Team,Lg,Salary
2014-15,Miami Heat,NBA,"$50,000"
2017-18,Orlando Magic,NBA,"$815,615"
2018-19,Orlando Magic,NBA,"$1,378,242"
Career,(may be incomplete),,"$2,243,857"
