Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1995-96,23,DET,NBA,SF,3,115,21.9,0.631,0.051,0.359,4.4,21.5,12.6,19.6,1.5,0,15,23.1,NA,0.4,-0.1,0.3,0.131,NA,3.3,1.5,4.7,0.2
1996-97,24,DET,NBA,SF,5,203,21.4,0.491,0,0.379,7.6,14.9,10.9,29.3,1.1,2.5,13.7,35.3,NA,0,0.2,0.2,0.059,NA,5.3,0.1,5.3,0.4
1998-99,26,DET,NBA,SF,5,176,29.3,0.49,0.011,0.174,5.1,23.3,13.8,48.6,3.4,1,10.8,32.6,NA,0.5,0.3,0.8,0.207,NA,8.3,3.9,12.2,0.6
1999-00,27,DET,NBA,SF,2,55,9.5,0.539,0.125,0.625,0,26.2,12.7,34.5,1,0,32.9,27,NA,-0.1,0.1,0,-0.038,NA,-2.8,-0.6,-3.4,0
2006-07,34,ORL,NBA,SG,4,143,16.8,0.571,0,0.868,1.7,16.5,9.2,17.9,0.8,0.6,16,21.1,NA,0.2,0,0.2,0.072,NA,1.4,0.7,2,0.1
2007-08,35,PHO,NBA,SF,3,68,11.3,0.481,0,0.091,5.1,22.7,13.8,6.4,1.5,1,0,7.8,NA,0.1,0.1,0.2,0.113,NA,0.5,1,1.5,0.1
2009-10,37,PHO,NBA,SF,16,452,14.2,0.551,0.13,0.309,3.3,21.2,12.4,12,1.5,1.7,12,16.1,NA,0.6,0.4,1,0.102,NA,-0.1,1.6,1.5,0.4
2012-13,40,LAC,NBA,SF,1,20,7.4,0.5,0,0,13.2,12.4,12.8,15.8,0,0,20,12.1,NA,0,0,0,0.026,NA,-1.7,-1.2,-3,0
Career,NA,,NBA,,39,1232,18.1,0.531,0.049,0.354,4.3,20.1,12.1,22.3,1.6,1.3,13.8,22.8,NA,1.6,1,2.6,0.102,NA,2.4,1.4,3.7,1.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHO,NBA,,19,520,13.8,0.546,0.119,0.291,3.5,21.4,12.6,11.3,1.5,1.6,11.2,15,NA,0.6,0.5,1.1,0.103,NA,0,1.5,1.5,0.5
4 seasons,NA,DET,NBA,,15,549,22.9,0.516,0.02,0.316,5.4,20.1,12.4,34,1.9,1.2,14.7,31.1,NA,0.7,0.5,1.3,0.112,NA,5,1.5,6.5,1.2
1 season,NA,ORL,NBA,,4,143,16.8,0.571,0,0.868,1.7,16.5,9.2,17.9,0.8,0.6,16,21.1,NA,0.2,0,0.2,0.072,NA,1.4,0.7,2,0.1
1 season,NA,LAC,NBA,,1,20,7.4,0.5,0,0,13.2,12.4,12.8,15.8,0,0,20,12.1,NA,0,0,0,0.026,NA,-1.7,-1.2,-3,0
