,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,ATL,NBA,PG,71,719,97%,3%,,,,-1.0,-7.5,25,13,39,4,25,7,271,7,22
2010-11,22,ATL,NBA,PG,70,963,99%,1%,,,,-2.9,-2.6,31,24,35,5,45,5,313,6,32
2011-12,23,ATL,NBA,PG,66,2183,98%,2%,,,,+5.3,+4.7,58,49,68,17,69,12,734,12,60
2012-13,24,ATL,NBA,PG,80,2628,99%,1%,,,,+1.0,+1.5,126,61,80,19,91,10,1316,20,79
2013-14,25,ATL,NBA,PG,79,2542,73%,27%,,,,+2.0,+6.7,130,68,68,11,143,9,1222,34,73
2014-15,26,ATL,NBA,PG,73,2228,92%,9%,,,,+8.2,+5.5,123,52,50,18,120,2,1184,17,68
2015-16,27,ATL,NBA,PG,79,2255,94%,6%,,,,+1.0,-6.2,94,90,72,20,125,8,1093,27,87
2016-17,28,IND,NBA,PG,82,2657,99%,1%,,,,+1.1,+4.0,131,58,81,9,150,20,1454,25,92
2017-18,29,MIN,NBA,PG,70,2311,100%,,,,,+2.8,+0.6,118,41,82,7,82,11,1101,18,47
2018-19,30,MIN,NBA,PG,42,1264,99%,1%,,,,+0.2,+2.6,66,19,55,6,52,14,805,9,31
2019-20,31,TOT,NBA,PG,59,1464,72%,28%,,,,-6.8,-0.7,65,31,54,10,83,11,755,18,38
2019-20,31,MIN,NBA,PG,34,945,90%,10%,,,,-4.2,+0.6,43,22,34,4,58,7,515,10,26
2019-20,31,ATL,NBA,PG,25,519,39%,60%,1%,,,-11.7,-4.4,22,9,20,6,25,4,240,8,12
Career,,,NBA,,771,21214,93%,7%,,,,+1.7,+1.7,967,506,684,126,985,109,10248,193,629
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,ATL,NBA,,543,14037,90%,10%,,,,+2.2,+1.4,609,366,432,100,643,57,6373,131,433
3 seasons,,MIN,NBA,,146,4520,98%,2%,,,,+0.6,+1.1,227,82,171,17,192,32,2421,37,104
1 season,,IND,NBA,,82,2657,99%,1%,,,,+1.1,+4.0,131,58,81,9,150,20,1454,25,92
