,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,ATL,NBA,PG,9,59,89%,11%,,,,-28.4,-22.7,2,2,2,0,0,0,8,0,3
2010-11,22,ATL,NBA,PG,8,238,100%,,,,,-5.8,-1.4,5,3,8,0,13,0,60,3,7
2011-12,23,ATL,NBA,PG,6,225,97%,3%,,,,-1.4,+16.7,4,4,9,0,8,0,56,2,7
2012-13,24,ATL,NBA,PG,6,213,100%,,,,,-12.1,-23.5,5,7,6,1,10,0,64,1,7
2013-14,25,ATL,NBA,PG,7,242,76%,24%,,,,-7.4,-18.4,11,8,7,0,13,2,91,0,12
2014-15,26,ATL,NBA,PG,16,529,88%,12%,,,,+4.1,+11.6,25,14,15,3,24,2,245,3,11
2015-16,27,ATL,NBA,PG,10,279,96%,4%,,,,-2.7,-2.6,5,17,12,1,17,3,147,1,15
2016-17,28,IND,NBA,PG,4,142,100%,,,,,-3.1,+2.3,6,2,8,0,8,2,58,3,6
2017-18,29,MIN,NBA,PG,5,153,100%,,,,,-15.5,-17.0,9,2,9,0,9,0,66,3,4
Career,,,NBA,,71,2080,93%,7%,,,,-4.4,-2.0,72,59,76,5,102,9,795,16,72
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,ATL,NBA,,62,1785,92%,8%,,,,-3.5,-1.1,57,55,59,5,85,7,671,10,62
1 season,,MIN,NBA,,5,153,100%,,,,,-15.5,-17.0,9,2,9,0,9,0,66,3,4
1 season,,IND,NBA,,4,142,100%,,,,,-3.1,+2.3,6,2,8,0,8,2,58,3,6
