Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,25,ROC,NBA,PF,2,NA,NA,0.367,0.05,NA,NA,NA,NA,NA,0,0,-0.1,NA
1950-51,26,ROC,NBA,PF,14,NA,NA,0.446,0.295,NA,NA,NA,NA,NA,0.5,1.1,1.6,NA
1951-52,27,ROC,NBA,PF,6,247,17.4,0.441,0.305,NA,NA,NA,30.6,NA,0,0.6,0.6,0.121
1952-53,28,ROC,NBA,PF,3,110,15.4,0.387,0.417,NA,NA,NA,17,NA,-0.1,0.3,0.2,0.106
1953-54,29,ROC,NBA,PF,6,238,19.5,0.565,0.333,NA,NA,NA,11.2,NA,0.6,0.1,0.7,0.146
1954-55,30,ROC,NBA,PF,3,91,7.7,0.3,0.25,NA,NA,NA,15.5,NA,-0.3,0.2,-0.1,-0.053
1955-56,31,STL,NBA,PF,8,331,13.3,0.432,0.313,NA,NA,NA,18.8,NA,0.1,0,0.1,0.02
1956-57,32,STL,NBA,PF,10,313,10.1,0.359,0.301,NA,NA,NA,16,NA,-0.3,0.1,-0.2,-0.028
1957-58,33,STL,NBA,PF,11,243,13,0.464,0.449,NA,NA,NA,12,NA,0.4,0.1,0.4,0.088
Career,NA,,NBA,,63,1573,14,0.428,0.319,NA,NA,NA,17.6,NA,0.9,2.5,3.4,0.058
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,ROC,NBA,,34,686,16.5,0.44,0.292,NA,NA,NA,19.7,NA,0.7,2.3,3,0.104
3 seasons,NA,STL,NBA,,29,887,12.1,0.416,0.347,NA,NA,NA,16,NA,0.2,0.2,0.4,0.022
