Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,ROC,NBA,PF,68,NA,NA,NA,NA,0.377,NA,NA,0.744,NA,NA,NA,NA
1950-51,26,ROC,NBA,PF,67,NA,NA,NA,NA,0.421,NA,NA,0.779,NA,NA,NA,NA
1951-52,27,ROC,NBA,PF,66,NA,2606,4.3,10.3,0.415,1.7,2.3,0.71,9.6,2.9,3,10.2
1952-53,28,ROC,NBA,PF,70,NA,2625,4.3,10.3,0.42,1.9,2.9,0.649,10.6,3.2,3.4,10.5
1953-54,29,ROC,NBA,PF,71,NA,2377,4.4,10.8,0.405,1.6,2.7,0.597,8.9,2.4,3,10.4
1954-55,30,ROC,NBA,PF,72,NA,2482,5.8,12.6,0.462,1.8,2.7,0.678,10.6,3.4,2.9,13.4
1955-56,31,TOT,NBA,PF,75,NA,2738,5.1,12.4,0.412,2.3,3.3,0.711,9,3.9,3.2,12.6
1955-56,31,ROC,NBA,PF,34,NA,1369,5.1,12.4,0.412,2.3,3.3,0.712,9,3.9,3.2,12.6
1955-56,31,STL,NBA,PF,41,NA,1369,5.1,12.4,0.412,2.3,3.3,0.71,9,3.9,3.2,12.6
1956-57,32,STL,NBA,PF,72,NA,2145,5.3,13,0.408,2.1,2.7,0.764,10.8,2.7,3.9,12.7
1957-58,33,STL,NBA,PF,72,NA,1506,5.5,13.4,0.413,2,3.1,0.641,11.6,2.8,4,13.1
Career,NA,,NBA,,633,NA,16479,4.9,11.7,0.416,1.9,2.8,0.695,10.1,3.1,3.3,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ROC,NBA,,448,NA,11459,4.7,11.1,0.418,1.8,2.7,0.69,9.8,3.1,3.1,11.3
3 seasons,NA,STL,NBA,,185,NA,5020,5.3,13,0.41,2.1,3,0.709,10.6,3,3.8,12.8
