Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,25,ROC,NBA,PF,68,NA,NA,0.412,0.183,NA,NA,NA,NA,NA,1.9,2.5,4.3,NA
1950-51,26,ROC,NBA,PF,67,NA,NA,0.463,0.23,NA,NA,NA,NA,NA,4.3,2.2,6.5,NA
1951-52,27,ROC,NBA,PF,66,2606,15.5,0.451,0.228,NA,NA,NA,NA,NA,2.7,2.3,5,0.093
1952-53,28,ROC,NBA,PF,70,2625,17.2,0.454,0.278,NA,NA,NA,NA,NA,2.8,3.9,6.7,0.122
1953-54,29,ROC,NBA,PF,71,2377,14.8,0.432,0.254,NA,NA,NA,NA,NA,1.4,4.4,5.8,0.117
1954-55,30,ROC,NBA,PF,72,2482,18.2,0.488,0.211,NA,NA,NA,NA,NA,4.3,1.9,6.2,0.121
1955-56,31,TOT,NBA,PF,75,2738,15.1,0.453,0.263,NA,NA,NA,NA,NA,2.2,4.1,6.4,0.112
1955-56,31,ROC,NBA,PF,34,1369,15.2,0.454,0.264,NA,NA,NA,NA,NA,1.1,2.3,3.4,0.119
1955-56,31,STL,NBA,PF,41,1369,15.1,0.453,0.262,NA,NA,NA,NA,NA,1.1,1.9,3,0.105
1956-57,32,STL,NBA,PF,72,2145,14.6,0.446,0.208,NA,NA,NA,NA,NA,1.7,2.4,4.1,0.091
1957-58,33,STL,NBA,PF,72,1506,13.8,0.442,0.234,NA,NA,NA,NA,NA,1,1.6,2.6,0.084
Career,NA,,NBA,,633,16479,15.7,0.451,0.233,NA,NA,NA,NA,NA,22.3,25.4,47.7,0.107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ROC,NBA,,448,11459,16.3,0.452,0.234,NA,NA,NA,NA,NA,18.5,19.5,38,0.114
3 seasons,NA,STL,NBA,,185,5020,14.5,0.447,0.23,NA,NA,NA,NA,NA,3.8,5.9,9.7,0.093
