Season,Team,Lg,Salary
1995-96,New Jersey Nets,NBA,"$1,133,000"
1996-97,New Jersey Nets,NBA,"$1,303,000"
1997-98,Orlando Magic,NBA,"$1,472,640"
Career,(may be incomplete),,"$3,908,640"
