,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1983-84,21,POR,NBA,,10,16,1,1,10,15,7,10,6,8,13,7,4,2,6,6,21,19.4
1984-85,22,POR,NBA,,15,25,1,3,15,24,9,12,7,8,12,13,7,4,10,6,37,40.7
1985-86,23,POR,NBA,,17,25,2,4,16,24,11,15,6,9,15,16,10,3,10,6,41,45.9
1986-87,24,POR,NBA,,17,28,2,4,17,27,14,16,8,10,13,14,8,5,9,6,36,37.7
1987-88,25,POR,NBA,,18,33,1,5,18,30,15,17,10,10,14,11,8,4,7,6,42,41.8
1988-89,26,POR,NBA,,20,30,3,6,20,29,14,16,9,8,15,12,6,4,8,6,50,42.5
1989-90,27,POR,NBA,,18,30,4,9,18,27,14,16,6,10,16,14,6,4,7,6,41,41.3
1990-91,28,POR,NBA,,18,28,3,7,18,24,12,15,8,12,14,12,6,4,10,6,39,37.7
1991-92,29,POR,NBA,,17,32,4,9,16,27,13,17,8,10,16,12,6,4,6,6,48,45.0
1992-93,30,POR,NBA,,13,27,3,6,13,24,13,13,7,8,12,11,8,3,7,6,36,31.8
1993-94,31,POR,NBA,,13,24,6,10,11,22,13,14,6,11,17,9,4,3,7,6,34,32.1
1994-95,32,TOT,NBA,,16,25,6,12,13,19,14,19,6,13,18,11,6,3,7,6,41,44.2
1994-95,32,POR,NBA,,16,25,6,12,13,19,13,19,6,8,11,9,6,3,5,5,41,44.2
1994-95,32,HOU,NBA,,14,24,4,9,12,18,14,18,5,13,18,11,5,2,7,6,41,37.0
1995-96,33,HOU,NBA,,17,23,5,9,12,17,12,17,5,11,14,14,7,3,6,5,41,35.9
1996-97,34,HOU,NBA,47:45,14,23,5,10,13,16,10,12,7,9,11,12,10,2,8,5,39,36.0
1997-98,35,HOU,NBA,51:40,15,26,5,10,12,20,15,16,4,9,11,12,5,5,8,5,43,36.1
Career,,,,51:40,20,33,6,12,20,30,15,19,10,13,18,16,10,5,10,6,50,45.9
12 Seasons,,POR,NBA,,20,33,6,12,20,30,15,19,10,12,17,16,10,5,10,6,50,45.9
4 Seasons,,HOU,NBA,51:40,17,26,5,10,13,20,15,18,7,13,18,14,10,5,8,6,43,37.0
