Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,26,CHI,NBA,PG,11,NA,466,6.5,15.3,0.424,4.1,5,0.83,1.2,3.8,5,8,1.8,0.3,NA,4.3,17.1,NA,NA,105
1974-75,27,CHI,NBA,PG,13,NA,547,6,14.8,0.409,5.6,7.5,0.747,1.6,4.4,6,5.5,1.8,0.4,NA,4.7,17.6,NA,NA,95
1976-77,29,CHI,NBA,PG,3,NA,134,1,6.6,0.158,3.5,4.2,0.833,1.7,3.5,5.2,10.1,3.5,0.3,NA,4.9,5.6,NA,NA,98
Career,NA,,NBA,,27,NA,1147,5.6,14,0.401,4.7,6.1,0.782,1.5,4.1,5.5,7,2,0.4,NA,4.6,15.9,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHI,NBA,,27,NA,1147,5.6,14,0.401,4.7,6.1,0.782,1.5,4.1,5.5,7,2,0.4,NA,4.6,15.9,NA,NA,100
