Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,24,CHI,NBA,PG,4,NA,144,22,53,0.415,12,14,0.857,NA,NA,25,33,NA,NA,NA,15,56
1972-73,25,CHI,NBA,PG,7,NA,258,45,129,0.349,11,15,0.733,NA,NA,37,36,NA,NA,NA,32,101
1973-74,26,CHI,NBA,PG,11,NA,466,61,144,0.424,39,47,0.83,11,36,47,75,17,3,NA,41,161
1974-75,27,CHI,NBA,PG,13,NA,547,67,164,0.409,62,83,0.747,18,49,67,61,20,5,NA,52,196
1976-77,29,CHI,NBA,PG,3,NA,134,3,19,0.158,10,12,0.833,5,10,15,29,10,1,NA,14,16
Career,NA,,NBA,,38,NA,1549,198,509,0.389,134,171,0.784,34,95,191,234,47,9,NA,154,530
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CHI,NBA,,38,NA,1549,198,509,0.389,134,171,0.784,34,95,191,234,47,9,NA,154,530
