Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,21,ROC,BAA,SG,56,NA,NA,146,408,0.358,75,131,0.573,NA,125,97,367
1949-50,22,ROC,NBA,SG,62,NA,NA,207,549,0.377,146,203,0.719,NA,115,100,560
1950-51,23,ROC,NBA,SG,66,NA,NA,175,506,0.346,161,228,0.706,199,99,87,511
1951-52,24,BLB,NBA,SG,55,NA,1594,129,409,0.315,125,183,0.683,252,117,84,383
1952-53,25,TOT,NBA,SF,62,NA,2148,180,534,0.337,211,292,0.723,277,156,136,571
1952-53,25,SYR,NBA,,13,NA,239,16,55,0.291,32,45,0.711,27,15,20,64
1952-53,25,MLH,NBA,SF,49,NA,1909,164,479,0.342,179,247,0.725,250,141,116,507
1953-54,26,MLH,NBA,SF,72,NA,2370,190,545,0.349,214,292,0.733,274,189,151,594
1954-55,27,MLH,NBA,SG,69,NA,2109,144,480,0.3,166,236,0.703,290,235,181,454
Career,NA,,TOT,,442,NA,8221,1171,3431,0.341,1098,1565,0.702,1292,1036,836,3440
,NA,,NBA,,386,NA,8221,1025,3023,0.339,1023,1434,0.713,1292,911,739,3073
,NA,,BAA,,56,NA,NA,146,408,0.358,75,131,0.573,NA,125,97,367
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MLH,NBA,,190,NA,6388,498,1504,0.331,559,775,0.721,814,565,448,1555
3 seasons,NA,ROC,BAA,,184,NA,NA,528,1463,0.361,382,562,0.68,199,339,284,1438
1 season,NA,BLB,NBA,,55,NA,1594,129,409,0.315,125,183,0.683,252,117,84,383
1 season,NA,SYR,NBA,,13,NA,239,16,55,0.291,32,45,0.711,27,15,20,64
