Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,21,ROC,BAA,SG,56,NA,NA,0.394,0.321,NA,NA,NA,NA,NA,1.4,0.7,2.1,NA
1949-50,22,ROC,NBA,SG,62,NA,NA,0.439,0.37,NA,NA,NA,NA,NA,3,1.5,4.5,NA
1950-51,23,ROC,NBA,SG,66,NA,NA,0.421,0.451,NA,NA,NA,NA,NA,1.2,1,2.2,NA
1951-52,24,BLB,NBA,SG,55,1594,10.2,0.391,0.447,NA,NA,NA,NA,NA,-0.4,0.8,0.4,0.012
1952-53,25,TOT,NBA,SF,62,2148,12.4,0.431,0.547,NA,NA,NA,NA,NA,1.2,2.7,3.9,0.087
1952-53,25,SYR,NBA,,13,239,10.1,0.428,0.818,NA,NA,NA,NA,NA,0.1,0.2,0.3,0.07
1952-53,25,MLH,NBA,SF,49,1909,12.7,0.431,0.516,NA,NA,NA,NA,NA,1.1,2.4,3.5,0.089
1953-54,26,MLH,NBA,SF,72,2370,12.5,0.441,0.536,NA,NA,NA,NA,NA,2.2,1.9,4.1,0.082
1954-55,27,MLH,NBA,SG,69,2109,9,0.389,0.492,NA,NA,NA,NA,NA,-0.9,2.3,1.4,0.033
Career,NA,,TOT,,442,8221,11.1,0.418,0.456,NA,NA,NA,NA,NA,7.7,10.8,18.5,0.057
,NA,,NBA,,386,8221,11.1,0.421,0.474,NA,NA,NA,NA,NA,6.3,10.1,16.4,0.057
,NA,,BAA,,56,NA,NA,0.394,0.321,NA,NA,NA,NA,NA,1.4,0.7,2.1,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MLH,NBA,,190,6388,11.4,0.421,0.515,NA,NA,NA,NA,NA,2.4,6.6,9,0.068
3 seasons,NA,ROC,BAA,,184,NA,NA,0.42,0.384,NA,NA,NA,NA,NA,5.5,3.2,8.7,NA
1 season,NA,BLB,NBA,,55,1594,10.2,0.391,0.447,NA,NA,NA,NA,NA,-0.4,0.8,0.4,0.012
1 season,NA,SYR,NBA,,13,239,10.1,0.428,0.818,NA,NA,NA,NA,NA,0.1,0.2,0.3,0.07
