Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,21,ROC,BAA,SG,56,NA,NA,NA,NA,0.358,NA,NA,0.573,NA,NA,NA,NA
1949-50,22,ROC,NBA,SG,62,NA,NA,NA,NA,0.377,NA,NA,0.719,NA,NA,NA,NA
1950-51,23,ROC,NBA,SG,66,NA,NA,NA,NA,0.346,NA,NA,0.706,NA,NA,NA,NA
1951-52,24,BLB,NBA,SG,55,NA,1594,2.9,9.2,0.315,2.8,4.1,0.683,5.7,2.6,1.9,8.6
1952-53,25,TOT,NBA,SF,62,NA,2148,3,8.9,0.337,3.5,4.9,0.723,4.6,2.6,2.3,9.6
1952-53,25,SYR,NBA,,13,NA,239,2.4,8.3,0.291,4.8,6.8,0.711,4.1,2.3,3,9.6
1952-53,25,MLH,NBA,SF,49,NA,1909,3.1,9,0.342,3.4,4.7,0.725,4.7,2.7,2.2,9.6
1953-54,26,MLH,NBA,SF,72,NA,2370,2.9,8.3,0.349,3.3,4.4,0.733,4.2,2.9,2.3,9
1954-55,27,MLH,NBA,SG,69,NA,2109,2.5,8.2,0.3,2.8,4,0.703,5,4,3.1,7.7
Career,NA,,TOT,,442,NA,8221,2.8,8.6,0.341,3.1,4.4,0.702,4.8,3.1,2.4,8.8
,NA,,NBA,,386,NA,8221,2.8,8.6,0.339,3.1,4.4,0.713,4.8,3.1,2.4,8.8
,NA,,BAA,,56,NA,NA,NA,NA,0.358,NA,NA,0.573,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MLH,NBA,,190,NA,6388,2.8,8.5,0.331,3.2,4.4,0.721,4.6,3.2,2.5,8.8
3 seasons,NA,ROC,BAA,,184,NA,NA,NA,NA,0.361,NA,NA,0.68,NA,NA,NA,NA
1 season,NA,BLB,NBA,,55,NA,1594,2.9,9.2,0.315,2.8,4.1,0.683,5.7,2.6,1.9,8.6
1 season,NA,SYR,NBA,,13,NA,239,2.4,8.3,0.291,4.8,6.8,0.711,4.1,2.3,3,9.6
